epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,116.817,1.25451,1.47163,1.52248,0.36308,0.55682,0.44649,0.23284,1.82685,2.53109,2.13003,0.0013723,0.0013723,0.0013723
27,121.373,1.18748,1.43109,1.48575,0.39632,0.625,0.50635,0.28076,1.82304,1.90604,2.34824,0.00136051,0.00136051,0.00136051
28,125.936,1.24962,1.4096,1.53793,0.50099,0.52273,0.46641,0.19615,1.98767,2.69258,2.27735,0.00134872,0.00134872,0.00134872
29,130.445,1.25375,1.38761,1.52207,0.51391,0.67134,0.56013,0.32366,1.70612,1.8114,1.98468,0.00133693,0.00133693,0.00133693
30,135.007,1.23445,1.38664,1.4797,0.33924,0.62374,0.39339,0.22172,1.87683,2.5085,2.28585,0.00132515,0.00132515,0.00132515
31,139.604,1.24653,1.3933,1.52844,0.4588,0.60227,0.48362,0.29421,1.69643,1.84369,2.03805,0.00131336,0.00131336,0.00131336
32,144.116,1.18465,1.25839,1.45689,0.62429,0.60638,0.63941,0.33543,1.84108,1.51142,2.09344,0.00130157,0.00130157,0.00130157
33,148.689,1.22097,1.27701,1.45905,0.6231,0.53409,0.53954,0.27841,1.86944,2.21978,2.12322,0.00128978,0.00128978,0.00128978
34,153.201,1.24769,1.3814,1.49974,0.49,0.58612,0.43686,0.24671,2.05437,2.04133,2.70177,0.00127799,0.00127799,0.00127799
35,157.713,1.19454,1.38648,1.51077,0.34905,0.57955,0.49434,0.24759,1.70325,2.03049,1.96706,0.00126621,0.00126621,0.00126621
36,162.23,1.23275,1.38812,1.48788,0.59176,0.61743,0.62284,0.3189,1.71235,1.7689,2.02948,0.00125442,0.00125442,0.00125442
37,166.822,1.243,1.30804,1.51702,0.32496,0.65909,0.48326,0.21019,1.99995,2.05013,2.26687,0.00124263,0.00124263,0.00124263
38,171.33,1.20974,1.34381,1.48171,0.64378,0.63535,0.67458,0.36484,1.71407,1.52861,1.96478,0.00123084,0.00123084,0.00123084
39,175.909,1.23139,1.34959,1.47771,0.61269,0.69102,0.67607,0.34761,1.75815,1.37396,2.09776,0.00121905,0.00121905,0.00121905
40,180.421,1.1774,1.21774,1.45422,0.58234,0.63636,0.58214,0.31046,1.58453,1.84958,1.79135,0.00120727,0.00120727,0.00120727
41,185.018,1.23973,1.37987,1.48756,0.60402,0.65909,0.60602,0.3271,1.71791,1.51095,2.03488,0.00119548,0.00119548,0.00119548
42,189.539,1.15161,1.29346,1.44664,0.66604,0.67704,0.72215,0.41424,1.52828,1.36152,1.83271,0.00118369,0.00118369,0.00118369
43,194.113,1.16785,1.2667,1.44309,0.61669,0.64773,0.6559,0.3738,1.54683,1.45847,1.77851,0.0011719,0.0011719,0.0011719
44,198.627,1.11214,1.20492,1.38677,0.70491,0.59091,0.6932,0.38522,1.62929,1.38936,1.9233,0.00116011,0.00116011,0.00116011
45,203.147,1.18462,1.26452,1.45328,0.53895,0.55357,0.539,0.2245,2.13157,1.74789,2.4594,0.00114832,0.00114832,0.00114832
46,207.667,1.21943,1.32579,1.48331,0.53965,0.65909,0.64196,0.25979,1.95101,1.57641,2.2557,0.00113654,0.00113654,0.00113654
47,212.517,1.15168,1.23091,1.41275,0.4968,0.6617,0.56933,0.28333,1.77534,1.73855,2.04676,0.00112475,0.00112475,0.00112475
48,217.033,1.15574,1.22184,1.4198,0.75129,0.70455,0.76558,0.45691,1.52142,1.2932,1.80201,0.00111296,0.00111296,0.00111296
49,221.611,1.13819,1.2024,1.41461,0.59868,0.72708,0.67801,0.39366,1.54806,1.37154,1.73047,0.00110117,0.00110117,0.00110117
50,226.135,1.15363,1.24047,1.41727,0.6235,0.63636,0.66327,0.33816,1.7397,1.69619,1.95553,0.00108938,0.00108938,0.00108938
51,230.662,1.11917,1.20681,1.39446,0.72643,0.68182,0.76846,0.43465,1.47986,1.32561,1.66208,0.0010776,0.0010776,0.0010776
52,235.262,1.11883,1.16681,1.39516,0.69039,0.74594,0.6979,0.39021,1.47683,1.32752,1.62831,0.00106581,0.00106581,0.00106581
53,239.782,1.06311,1.15881,1.35629,0.79343,0.74535,0.83387,0.46189,1.43564,1.17519,1.60522,0.00105402,0.00105402,0.00105402
54,244.373,1.14353,1.19134,1.38623,0.66822,0.60227,0.68799,0.4016,1.51295,1.33434,1.71203,0.00104223,0.00104223,0.00104223
55,248.894,1.17211,1.19561,1.41395,0.67777,0.65909,0.69712,0.38535,1.52414,1.49212,1.74816,0.00103044,0.00103044,0.00103044
56,253.494,1.11645,1.13557,1.37406,0.67189,0.79531,0.77139,0.45508,1.35962,1.21176,1.59648,0.00101866,0.00101866,0.00101866
57,258.014,1.11832,1.12939,1.40961,0.46538,0.56195,0.47493,0.29039,1.73533,1.80797,2.19807,0.00100687,0.00100687,0.00100687
58,262.535,1.1483,1.18302,1.42741,0.57007,0.6006,0.5361,0.31847,1.67422,1.42559,2.02798,0.00099508,0.00099508,0.00099508
59,267.072,1.1632,1.20421,1.43179,0.53571,0.58592,0.52723,0.29007,1.56155,1.79846,1.85498,0.000983292,0.000983292,0.000983292
60,271.606,1.12436,1.18016,1.40895,0.63707,0.70455,0.69878,0.38529,1.4966,1.21919,1.77542,0.000971504,0.000971504,0.000971504
61,276.216,1.1239,1.15787,1.39029,0.72347,0.72727,0.77844,0.4186,1.55742,1.36859,1.82221,0.000959716,0.000959716,0.000959716
62,280.745,1.02591,1.10984,1.34533,0.62418,0.77273,0.74928,0.45242,1.43318,1.23252,1.66993,0.000947928,0.000947928,0.000947928
63,285.278,1.09177,1.14292,1.39234,0.77703,0.86855,0.87279,0.51766,1.35787,1.05346,1.53165,0.00093614,0.00093614,0.00093614
64,289.867,1.0487,1.08046,1.37801,0.57639,0.68994,0.65981,0.39291,1.55886,1.36544,1.74309,0.000924352,0.000924352,0.000924352
65,294.391,1.12418,1.15666,1.39036,0.45208,0.50402,0.43114,0.22715,1.7511,2.06766,1.97098,0.000912563,0.000912563,0.000912563
66,299.125,1.16218,1.18452,1.42391,0.42909,0.67045,0.5233,0.29766,1.55981,1.72937,1.81718,0.000900775,0.000900775,0.000900775
67,303.773,1.06942,1.10323,1.35056,0.7045,0.68182,0.74954,0.43497,1.50255,1.287,1.71442,0.000888987,0.000888987,0.000888987
68,308.339,1.08686,1.117,1.35128,0.76707,0.64773,0.72754,0.43473,1.40904,1.39697,1.68742,0.000877199,0.000877199,0.000877199
69,312.793,1.07304,1.1278,1.36889,0.59705,0.66201,0.6457,0.37579,1.5115,1.57268,1.74888,0.000865411,0.000865411,0.000865411
70,317.247,1.04938,1.06934,1.36276,0.74278,0.80682,0.84386,0.46665,1.36671,1.17601,1.53301,0.000853623,0.000853623,0.000853623
71,321.782,1.05615,1.08534,1.3488,0.76142,0.84091,0.83019,0.50103,1.36411,1.07648,1.55471,0.000841835,0.000841835,0.000841835
72,326.239,1.03549,1.07876,1.34085,0.78831,0.80531,0.84508,0.52089,1.27795,1.03537,1.523,0.000830047,0.000830047,0.000830047
73,330.752,1.09328,1.09536,1.38797,0.78779,0.84343,0.8614,0.56004,1.22464,0.92926,1.50449,0.000818259,0.000818259,0.000818259
74,335.286,1.06112,1.08605,1.37845,0.76551,0.85227,0.85904,0.49227,1.28073,1.07142,1.54489,0.000806471,0.000806471,0.000806471
75,339.849,1.10609,1.13308,1.37698,0.76505,0.76106,0.80477,0.49771,1.36259,1.101,1.60779,0.000794683,0.000794683,0.000794683
76,344.39,1.05618,1.07551,1.34364,0.73627,0.70812,0.74043,0.43998,1.39373,1.23013,1.67965,0.000782895,0.000782895,0.000782895
77,348.845,1.04052,1.06579,1.36344,0.73903,0.65265,0.6837,0.40591,1.4093,1.35453,1.61006,0.000771107,0.000771107,0.000771107
78,353.3,1.04394,1.03817,1.33502,0.85083,0.76942,0.87424,0.52009,1.33887,1.00269,1.5638,0.000759318,0.000759318,0.000759318
79,357.759,1.05601,1.08026,1.34713,0.76795,0.77009,0.77523,0.48766,1.36807,1.22462,1.60114,0.00074753,0.00074753,0.00074753
80,362.21,1.06851,1.1001,1.37503,0.83949,0.82955,0.83077,0.53843,1.36046,1.02482,1.53524,0.000735742,0.000735742,0.000735742
81,366.669,1.03422,1,1.35756,0.81552,0.84091,0.90148,0.59019,1.29427,0.88658,1.51007,0.000723954,0.000723954,0.000723954
82,371.258,1.0229,1.02365,1.34807,0.83988,0.85035,0.86837,0.56502,1.2555,0.88187,1.465,0.000712166,0.000712166,0.000712166
83,375.711,1.10229,1.08084,1.38868,0.81685,0.82955,0.85528,0.54469,1.26969,0.91102,1.51275,0.000700378,0.000700378,0.000700378
84,380.163,1.00768,0.96369,1.31479,0.77146,0.77294,0.77654,0.47426,1.47809,1.20513,1.73309,0.00068859,0.00068859,0.00068859
85,384.617,1.02725,1.05987,1.3626,0.70489,0.75463,0.77818,0.48967,1.37991,1.00377,1.64257,0.000676802,0.000676802,0.000676802
86,389.151,1.01116,1.04227,1.32639,0.71006,0.85227,0.81513,0.50429,1.30445,1.0216,1.53963,0.000665014,0.000665014,0.000665014
87,393.602,1.00646,0.99898,1.33167,0.71387,0.75,0.775,0.46171,1.3315,1.16729,1.56842,0.000653226,0.000653226,0.000653226
88,398.052,1.04121,1.04494,1.34923,0.71579,0.83601,0.80946,0.48403,1.30996,1.03544,1.50347,0.000641438,0.000641438,0.000641438
89,402.505,1.04392,1.03016,1.36565,0.86499,0.80682,0.88485,0.56214,1.18673,0.9438,1.41016,0.00062965,0.00062965,0.00062965
90,406.956,0.98173,0.979,1.29699,0.87088,0.86181,0.88657,0.5478,1.18418,0.96477,1.39457,0.000617862,0.000617862,0.000617862
91,411.492,1.02909,0.97751,1.34521,0.80005,0.79939,0.80291,0.50085,1.27169,1.01097,1.47531,0.000606074,0.000606074,0.000606074
92,415.953,1.0463,0.97054,1.34405,0.83669,0.86933,0.8674,0.57123,1.21508,0.91539,1.39799,0.000594286,0.000594286,0.000594286
93,420.455,1.00113,0.93164,1.31306,0.80408,0.83275,0.87024,0.56324,1.21092,0.99855,1.43881,0.000582497,0.000582497,0.000582497
94,425.01,0.98814,0.94407,1.31435,0.85889,0.76136,0.82385,0.50814,1.39809,1.14304,1.61499,0.000570709,0.000570709,0.000570709
95,429.581,1.00993,0.95798,1.32004,0.77814,0.79156,0.80255,0.49425,1.35932,1.04968,1.56044,0.000558921,0.000558921,0.000558921
96,434.214,0.96317,0.92858,1.28514,0.74984,0.70734,0.76096,0.47392,1.27123,1.14084,1.52891,0.000547133,0.000547133,0.000547133
97,438.772,0.97367,0.98536,1.29199,0.66675,0.79283,0.7433,0.49057,1.25348,0.99544,1.55222,0.000535345,0.000535345,0.000535345
98,443.439,0.96091,0.91985,1.31132,0.77428,0.80682,0.85267,0.56572,1.19511,0.88446,1.41936,0.000523557,0.000523557,0.000523557
99,447.979,0.97381,0.94419,1.31955,0.81885,0.83677,0.86864,0.5579,1.25693,0.84545,1.46551,0.000511769,0.000511769,0.000511769
100,452.524,0.9714,0.94215,1.29366,0.74493,0.79642,0.81956,0.53567,1.20445,0.97983,1.42635,0.000499981,0.000499981,0.000499981
101,457.149,0.97829,0.8893,1.29054,0.77023,0.80682,0.8437,0.54814,1.22732,0.96361,1.38241,0.000488193,0.000488193,0.000488193
102,461.683,0.96577,0.94069,1.28902,0.75083,0.78409,0.80278,0.51076,1.14469,1.07702,1.37358,0.000476405,0.000476405,0.000476405
103,466.22,0.92596,0.94001,1.28129,0.65126,0.73864,0.77139,0.48491,1.24353,1.14475,1.50511,0.000464617,0.000464617,0.000464617
104,470.767,0.93741,0.93753,1.30363,0.78034,0.80682,0.85866,0.57039,1.19816,0.86359,1.42964,0.000452829,0.000452829,0.000452829
105,475.302,0.9758,0.90448,1.28473,0.83835,0.8267,0.8843,0.62197,1.08243,0.85717,1.33454,0.000441041,0.000441041,0.000441041
106,479.901,0.96474,0.93198,1.29808,0.88303,0.82955,0.90445,0.62131,1.07964,0.81256,1.31383,0.000429253,0.000429253,0.000429253
107,484.621,0.97951,0.92059,1.2855,0.89423,0.86029,0.90672,0.59619,1.13282,0.82124,1.35017,0.000417464,0.000417464,0.000417464
108,489.342,0.95364,0.91422,1.30753,0.84186,0.875,0.91044,0.57332,1.21038,0.81681,1.40439,0.000405676,0.000405676,0.000405676
109,493.994,0.95231,0.87079,1.26987,0.82857,0.84972,0.91251,0.61626,1.13366,0.86392,1.36748,0.000393888,0.000393888,0.000393888
110,498.629,0.94202,0.89941,1.29536,0.88402,0.89818,0.94083,0.64442,1.0909,0.74051,1.34102,0.0003821,0.0003821,0.0003821
111,503.404,0.95115,0.91594,1.28524,0.88782,0.89697,0.94698,0.62013,1.14181,0.82607,1.37541,0.000370312,0.000370312,0.000370312
112,508.027,0.88839,0.87944,1.25569,0.91814,0.87023,0.92176,0.63978,1.11328,0.74128,1.34272,0.000358524,0.000358524,0.000358524
113,512.678,0.97161,0.85062,1.27427,0.80067,0.84091,0.89758,0.60369,1.13632,0.81407,1.36756,0.000346736,0.000346736,0.000346736
114,517.431,0.9159,0.86646,1.26091,0.88458,0.84084,0.93815,0.62978,1.14705,0.79948,1.35909,0.000334948,0.000334948,0.000334948
115,522.103,0.91824,0.90468,1.26518,0.75756,0.85431,0.86379,0.58638,1.15455,0.86255,1.39043,0.00032316,0.00032316,0.00032316
116,526.75,0.89997,0.86094,1.24638,0.82191,0.7836,0.81987,0.53242,1.22565,0.9784,1.45765,0.000311372,0.000311372,0.000311372
117,531.368,0.91943,0.84008,1.26879,0.82866,0.86782,0.90051,0.60801,1.09982,0.78354,1.3334,0.000299584,0.000299584,0.000299584
118,535.9,0.9522,0.87333,1.2927,0.86234,0.875,0.92419,0.63119,1.03868,0.78837,1.27156,0.000287796,0.000287796,0.000287796
119,540.44,0.91089,0.83949,1.26789,0.88815,0.85265,0.92178,0.62981,1.08641,0.81408,1.29789,0.000276008,0.000276008,0.000276008
120,545.018,0.9076,0.86363,1.26497,0.88505,0.81818,0.91459,0.64136,1.06412,0.79121,1.30097,0.00026422,0.00026422,0.00026422
121,549.682,0.9318,0.84779,1.2765,0.863,0.92721,0.93046,0.6444,1.06061,0.71596,1.32859,0.000252431,0.000252431,0.000252431
122,554.353,0.90509,0.83258,1.26471,0.86632,0.89014,0.91642,0.64995,1.11008,0.72376,1.36326,0.000240643,0.000240643,0.000240643
123,558.958,0.92711,0.84716,1.26752,0.84743,0.89593,0.92645,0.59876,1.11839,0.77515,1.41535,0.000228855,0.000228855,0.000228855
124,563.494,0.91273,0.84379,1.27931,0.84813,0.90909,0.93479,0.61502,1.11305,0.79245,1.36937,0.000217067,0.000217067,0.000217067
125,568.024,0.88369,0.82263,1.25469,0.86824,0.94827,0.95155,0.65211,1.04952,0.70889,1.29376,0.000205279,0.000205279,0.000205279
126,572.617,0.87294,0.79798,1.23001,0.92025,0.90909,0.95413,0.66543,1.05247,0.68786,1.31483,0.000193491,0.000193491,0.000193491
127,577.285,0.89282,0.86315,1.26789,0.89622,0.84091,0.94187,0.60156,1.19161,0.78923,1.46115,0.000181703,0.000181703,0.000181703
128,581.82,0.83787,0.79353,1.22635,0.91949,0.88636,0.9434,0.67091,1.07956,0.73442,1.31963,0.000169915,0.000169915,0.000169915
129,586.406,0.91628,0.83914,1.26767,0.83841,0.87393,0.89679,0.61882,1.05779,0.83127,1.30132,0.000158127,0.000158127,0.000158127
130,590.939,0.90476,0.81767,1.27247,0.97066,0.88619,0.94747,0.66449,1.03408,0.68517,1.29809,0.000146339,0.000146339,0.000146339
131,595.771,0.96403,0.92189,1.39369,0.87255,0.875,0.93347,0.61122,1.10567,0.75496,1.39735,0.000134551,0.000134551,0.000134551
132,600.401,0.91246,0.80319,1.38254,0.82026,0.88636,0.908,0.63426,1.06465,0.7113,1.35822,0.000122763,0.000122763,0.000122763
133,604.928,0.86826,0.71912,1.28916,0.93696,0.87377,0.93703,0.67139,1.0185,0.71666,1.30126,0.000110975,0.000110975,0.000110975
134,609.461,0.88436,0.69479,1.31567,0.91546,0.83805,0.92927,0.65144,1.05961,0.74248,1.33339,9.91865e-05,9.91865e-05,9.91865e-05
135,613.989,0.8982,0.67773,1.3236,0.91662,0.87455,0.92141,0.6459,1.05919,0.72724,1.34458,8.73984e-05,8.73984e-05,8.73984e-05
136,618.596,0.90321,0.67892,1.33191,0.89617,0.89249,0.92204,0.6551,1.03309,0.71487,1.3248,7.56104e-05,7.56104e-05,7.56104e-05
137,623.12,0.81075,0.65662,1.28143,0.87866,0.90151,0.91768,0.65548,1.04762,0.74189,1.34849,6.38223e-05,6.38223e-05,6.38223e-05
138,627.639,0.79777,0.62538,1.25782,0.91123,0.89773,0.92748,0.66104,1.01676,0.72207,1.31309,5.20342e-05,5.20342e-05,5.20342e-05
139,632.157,0.81199,0.66672,1.25676,0.91054,0.91318,0.93994,0.66616,1.00278,0.70727,1.29535,4.02461e-05,4.02461e-05,4.02461e-05
140,636.689,0.88886,0.62719,1.33761,0.94245,0.91581,0.94493,0.67192,0.99764,0.70876,1.29134,2.84581e-05,2.84581e-05,2.84581e-05
