epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,78.6904,1.34782,1.49219,1.59909,0.07316,0.22727,0.08618,0.03601,3.04638,5.37917,5.82045,0.00998369,0.00998369,0.00998369
16,83.9717,1.22832,1.46483,1.54771,0.6711,0.26028,0.28319,0.11227,2.30385,4.56781,3.4668,0.00998253,0.00998253,0.00998253
17,89.4898,1.23942,1.41935,1.54162,0.23146,0.40817,0.25231,0.1256,3.0691,9.3182,5.17175,0.00998136,0.00998136,0.00998136
18,95.0228,1.22278,1.36765,1.54243,0.19478,0.21633,0.10728,0.02427,3.05181,5.12075,3.43868,0.0099802,0.0099802,0.0099802
19,100.504,1.28674,1.38693,1.586,0.53447,0.1864,0.20835,0.05776,2.8496,5.43014,3.4751,0.00997904,0.00997904,0.00997904
20,106.011,1.24448,1.34374,1.52645,0.0607,0.19636,0.07914,0.01814,2.69446,4.85991,3.5046,0.00997787,0.00997787,0.00997787
21,111.559,1.37816,1.45254,1.61172,0.70367,0.24,0.18353,0.09503,2.44744,3.5234,3.2512,0.00997671,0.00997671,0.00997671
22,117.134,1.275,1.48349,1.58156,0.36224,0.42737,0.26929,0.11611,2.28823,2.9295,2.93278,0.00997554,0.00997554,0.00997554
23,122.706,1.28464,1.42857,1.58237,0.59114,0.35909,0.39016,0.19287,2.02078,3.45456,2.43964,0.00997438,0.00997438,0.00997438
24,128.253,1.22996,1.3901,1.54219,0.27517,0.31636,0.17579,0.08814,2.21994,3.42859,2.79269,0.00997321,0.00997321,0.00997321
25,133.921,1.25015,1.40272,1.51939,0.32655,0.45,0.24006,0.09653,2.14571,3.59724,2.91308,0.00997205,0.00997205,0.00997205
26,139.241,1.28091,1.32208,1.51913,0.67902,0.46273,0.47327,0.25831,1.97057,2.10899,2.68811,0.00997088,0.00997088,0.00997088
27,144.598,1.33903,1.44434,1.57465,0.54908,0.56455,0.53965,0.30752,1.85592,1.74873,2.50299,0.00996972,0.00996972,0.00996972
28,150.221,1.24141,1.33422,1.53594,0.82211,0.5085,0.57942,0.29918,1.77917,2.01587,2.2825,0.00996855,0.00996855,0.00996855
29,155.914,1.20677,1.2365,1.49168,0.77341,0.57165,0.65043,0.35748,1.7835,2.12246,2.41636,0.00996739,0.00996739,0.00996739
30,161.349,1.25382,1.25941,1.55594,0.33483,0.43636,0.38517,0.19407,2.20752,2.64983,2.86465,0.00996622,0.00996622,0.00996622
31,166.649,1.21583,1.32388,1.48349,0.50047,0.53818,0.49114,0.21836,2.14223,2.45802,2.8288,0.00996506,0.00996506,0.00996506
32,171.986,1.19659,1.28398,1.45907,0.56725,0.41691,0.45316,0.22085,1.75127,2.17721,2.52844,0.00996389,0.00996389,0.00996389
33,177.285,1.2397,1.34322,1.50147,0.2039,0.33545,0.14056,0.07417,1.94972,3.39488,2.70871,0.00996273,0.00996273,0.00996273
34,182.927,1.15643,1.25897,1.45594,0.63663,0.49273,0.52782,0.30495,1.59711,2.09729,1.99443,0.00996156,0.00996156,0.00996156
35,188.752,1.22801,1.28352,1.49774,0.3104,0.10273,0.07558,0.02389,3.22875,3.95486,3.3315,0.0099604,0.0099604,0.0099604
36,194.511,1.12057,1.18838,1.4292,0.78176,0.39091,0.45432,0.227,1.97185,2.06422,2.31148,0.00995924,0.00995924,0.00995924
37,200.056,1.21017,1.20912,1.50047,0.41786,0.47364,0.42032,0.24909,1.90501,1.83334,2.26044,0.00995807,0.00995807,0.00995807
38,205.504,1.23479,1.23938,1.48469,0.5868,0.35091,0.4012,0.23828,1.98072,2.40744,2.35682,0.00995691,0.00995691,0.00995691
39,210.811,1.16661,1.24549,1.44466,0.3023,0.34182,0.26235,0.12358,2.05675,3.22065,2.53528,0.00995574,0.00995574,0.00995574
40,216.049,1.15827,1.20036,1.46287,0.43709,0.50455,0.42117,0.16647,2.06912,2.31827,2.59447,0.00995458,0.00995458,0.00995458
41,221.322,1.13993,1.15929,1.41199,0.45816,0.46053,0.38841,0.16977,2.19709,2.48841,2.54816,0.00995341,0.00995341,0.00995341
42,226.551,1.1249,1.13112,1.43433,0.71426,0.85182,0.8182,0.46861,1.37799,1.28086,1.71251,0.00995225,0.00995225,0.00995225
43,231.886,1.17334,1.20188,1.47197,0.65987,0.90323,0.80584,0.46265,1.46953,1.16719,1.89135,0.00995108,0.00995108,0.00995108
44,237.134,1.12527,1.16832,1.4334,0.69488,0.40727,0.52007,0.30466,1.63098,2.11401,2.03955,0.00994992,0.00994992,0.00994992
45,242.38,1.10698,1.11381,1.42048,0.40622,0.58091,0.32603,0.18333,2.07551,2.75419,2.3942,0.00994875,0.00994875,0.00994875
46,247.61,1.13894,1.16182,1.45483,0.61762,0.27636,0.31335,0.17871,1.94743,2.49382,2.2507,0.00994759,0.00994759,0.00994759
47,252.844,1.17178,1.18381,1.47945,0.52346,0.4085,0.2965,0.15848,1.69467,2.79184,1.92333,0.00994642,0.00994642,0.00994642
48,258.082,1.0935,1.06289,1.42007,0.59847,0.37,0.33764,0.16337,2.1202,2.41838,2.36765,0.00994526,0.00994526,0.00994526
49,263.33,1.15838,1.11845,1.43873,0.73061,0.51818,0.58434,0.25213,2.29513,1.95137,2.5347,0.00994409,0.00994409,0.00994409
50,268.56,1.07538,1.07861,1.38533,0.78831,0.77885,0.84339,0.47859,1.67781,1.34928,2.0469,0.00994293,0.00994293,0.00994293
51,273.902,1.10302,1.0547,1.40018,0.72903,0.50743,0.49952,0.26486,1.70784,2.22843,2.16812,0.00994176,0.00994176,0.00994176
52,279.127,1.09554,1.10438,1.44078,0.45538,0.60636,0.41525,0.24797,1.63613,2.20747,1.97304,0.0099406,0.0099406,0.0099406
53,284.375,1.07025,1.07938,1.37312,0.61073,0.65497,0.65334,0.41627,1.47555,1.78466,1.81022,0.00993944,0.00993944,0.00993944
54,289.598,1.03816,1.08375,1.37486,0.56895,0.73273,0.68712,0.43127,1.51945,1.60657,1.9989,0.00993827,0.00993827,0.00993827
55,294.833,1.03923,1.07436,1.36488,0.76271,0.68727,0.78694,0.47883,1.36034,1.29039,1.71501,0.00993711,0.00993711,0.00993711
56,300.078,1.08009,1.04423,1.4018,0.60877,0.81503,0.77789,0.42477,1.4444,1.53645,1.83757,0.00993594,0.00993594,0.00993594
57,305.327,1.08513,1.00926,1.38297,0.53775,0.73005,0.61477,0.3427,1.57089,1.68215,2.02853,0.00993478,0.00993478,0.00993478
58,310.567,1.05989,1.06535,1.38057,0.86147,0.66364,0.78897,0.44136,1.52264,1.43404,1.97072,0.00993361,0.00993361,0.00993361
59,315.791,1.1119,1.07607,1.40286,0.722,0.80636,0.81026,0.47483,1.41476,1.50476,1.837,0.00993245,0.00993245,0.00993245
60,321.017,1.09946,1.06717,1.39641,0.76048,0.71273,0.80274,0.49585,1.28205,1.3463,1.79807,0.00993128,0.00993128,0.00993128
61,326.382,1.08288,1.0763,1.38396,0.59157,0.62182,0.61012,0.35151,1.58479,2.17359,2.1507,0.00993012,0.00993012,0.00993012
62,331.622,1.12448,1.08204,1.4165,0.76963,0.71642,0.73787,0.42812,1.50034,1.35482,1.80573,0.00992895,0.00992895,0.00992895
63,336.861,1.06538,1.04325,1.37955,0.63418,0.70727,0.64881,0.37745,1.54984,1.58603,1.98672,0.00992779,0.00992779,0.00992779
64,342.1,1.04521,1.0472,1.38877,0.75697,0.78364,0.78981,0.45897,1.56895,1.36689,2.01878,0.00992662,0.00992662,0.00992662
65,347.35,1.08042,1.05071,1.38005,0.83476,0.76355,0.85504,0.55336,1.36318,0.94907,1.81942,0.00992546,0.00992546,0.00992546
66,352.703,1.07477,0.99856,1.37828,0.65611,0.68447,0.66284,0.34331,1.78432,1.31093,2.19381,0.00992429,0.00992429,0.00992429
67,357.937,1.0624,0.95006,1.3838,0.60119,0.55091,0.52665,0.25117,2.09072,2.0198,2.74592,0.00992313,0.00992313,0.00992313
68,363.176,1.01077,0.96811,1.31887,0.72378,0.62413,0.65098,0.33637,1.94044,1.44492,2.5683,0.00992196,0.00992196,0.00992196
69,368.424,1.01964,0.99188,1.36568,0.57582,0.56364,0.56096,0.27358,1.98192,1.76755,2.30709,0.0099208,0.0099208,0.0099208
70,373.655,1.08331,1.00024,1.38968,0.46652,0.53273,0.47761,0.23262,1.8194,1.91381,2.10546,0.00991964,0.00991964,0.00991964
71,378.881,1.09899,0.9654,1.4073,0.72546,0.59545,0.60853,0.3132,1.6433,1.47851,1.83471,0.00991847,0.00991847,0.00991847
72,384.123,1.0776,0.97098,1.38427,0.74353,0.76101,0.847,0.49566,1.5307,1.11215,1.74867,0.00991731,0.00991731,0.00991731
73,389.367,1.09267,1.03377,1.3831,0.75799,0.83452,0.87694,0.52746,1.39646,0.99743,1.70136,0.00991614,0.00991614,0.00991614
74,394.607,1.06815,0.9729,1.39619,0.78166,0.86636,0.78608,0.45425,1.57046,1.11635,1.83101,0.00991498,0.00991498,0.00991498
75,399.837,1.05645,1.02966,1.37035,0.71469,0.80058,0.71037,0.42562,1.41473,1.30592,1.81476,0.00991381,0.00991381,0.00991381
76,405.081,1.09846,0.98518,1.39508,0.70498,0.71278,0.75173,0.47934,1.34076,1.3605,1.72699,0.00991265,0.00991265,0.00991265
77,410.332,1.00847,0.93691,1.37454,0.70496,0.86175,0.81285,0.47272,1.71835,1.26633,2.09656,0.00991148,0.00991148,0.00991148
78,415.558,1.02927,0.93352,1.33968,0.84955,0.71669,0.84504,0.5119,1.52517,1.06393,1.85232,0.00991032,0.00991032,0.00991032
79,420.805,1.04235,0.98847,1.36534,0.78272,0.73545,0.79913,0.51018,1.30516,1.03997,1.69413,0.00990915,0.00990915,0.00990915
80,426.065,1.01679,0.94185,1.34856,0.69937,0.82176,0.78954,0.47171,1.40123,1.06663,1.77663,0.00990799,0.00990799,0.00990799
81,431.318,1.01707,1.01154,1.35579,0.69662,0.86909,0.84778,0.48076,1.54113,1.14337,1.91629,0.00990682,0.00990682,0.00990682
82,436.552,1.06935,1.01581,1.38853,0.59555,0.67227,0.68994,0.37426,1.64069,1.47391,1.94868,0.00990566,0.00990566,0.00990566
83,441.78,1.01722,0.98422,1.35329,0.79437,0.59545,0.70159,0.40869,1.55038,1.45047,1.83501,0.00990449,0.00990449,0.00990449
84,447.018,1.00818,0.96189,1.3251,0.60738,0.67722,0.66785,0.38249,1.52259,1.59417,1.79886,0.00990333,0.00990333,0.00990333
85,452.274,1.02811,0.93462,1.36652,0.64866,0.72091,0.69994,0.42578,1.4434,1.50763,1.79207,0.00990216,0.00990216,0.00990216
86,457.514,0.99647,0.8998,1.36444,0.67678,0.76091,0.69334,0.42878,1.56066,1.30876,1.89614,0.009901,0.009901,0.009901
87,462.745,0.9997,0.9655,1.31695,0.82144,0.78272,0.79789,0.52126,1.40007,1.02329,1.74067,0.00989984,0.00989984,0.00989984
88,467.984,1.06834,1.02558,1.36067,0.75528,0.86213,0.87035,0.42908,1.86899,1.11934,2.2034,0.00989867,0.00989867,0.00989867
89,473.235,1.01199,0.99306,1.32612,0.78641,0.84804,0.84775,0.39582,1.92305,1.27339,2.29144,0.00989751,0.00989751,0.00989751
90,478.474,1.03064,1.00425,1.3498,0.68142,0.38435,0.40497,0.17775,2.19124,2.3994,2.52084,0.00989634,0.00989634,0.00989634
91,483.705,0.94501,0.86153,1.27941,0.83677,0.69455,0.72426,0.40919,1.57103,1.43999,1.92844,0.00989518,0.00989518,0.00989518
92,488.953,1.00139,0.92054,1.31135,0,0,0,0,3.89431,8.18681,4.30575,0.00989401,0.00989401,0.00989401
93,494.203,1.00361,0.9284,1.34937,0.98408,0.02,0.02388,0.02149,3.87555,6.34883,4.08739,0.00989285,0.00989285,0.00989285
94,499.439,1.05762,0.99767,1.36104,0.56784,0.36182,0.39886,0.16114,2.3179,1.92985,2.61747,0.00989168,0.00989168,0.00989168
95,504.674,0.95149,0.94207,1.29674,0.30781,0.27909,0.22199,0.08033,2.71704,3.0157,2.93225,0.00989052,0.00989052,0.00989052
96,509.933,0.95633,0.92484,1.31,0.42408,0.45,0.42758,0.17599,2.26057,1.87421,2.62902,0.00988935,0.00988935,0.00988935
97,515.19,0.9928,0.90125,1.31112,0.85426,0.70091,0.77441,0.44726,1.70227,1.38125,1.99009,0.00988819,0.00988819,0.00988819
98,520.426,0.98143,0.9246,1.33012,0.69735,0.70091,0.72988,0.42637,1.63063,1.31224,1.96716,0.00988702,0.00988702,0.00988702
99,525.663,0.9987,0.88579,1.32813,0.65504,0.65545,0.63657,0.38896,1.73873,1.42531,2.0166,0.00988586,0.00988586,0.00988586
100,530.909,1.02289,0.92275,1.35618,0.6336,0.66108,0.63123,0.3499,1.86219,1.87777,2.13534,0.00988469,0.00988469,0.00988469
101,536.174,0.99616,0.91781,1.31193,0.71266,0.62364,0.63688,0.31568,2.22936,1.4961,2.64338,0.00988353,0.00988353,0.00988353
102,541.417,0.97842,0.92147,1.3138,0.73361,0.6932,0.67944,0.35245,1.46845,1.44811,1.76721,0.00988236,0.00988236,0.00988236
103,546.656,0.9634,0.84607,1.31651,0.75972,0.72997,0.68634,0.43048,1.44807,1.36431,1.88415,0.0098812,0.0098812,0.0098812
104,551.905,0.98051,0.87527,1.33041,0.62996,0.86636,0.8195,0.50212,1.25557,1.05555,1.61467,0.00988004,0.00988004,0.00988004
105,557.182,0.97324,0.86346,1.28604,0.7539,0.65771,0.73267,0.45344,1.3878,1.17791,1.71151,0.00987887,0.00987887,0.00987887
106,562.418,0.95248,0.85524,1.28506,0.83158,0.78819,0.86747,0.55746,1.25615,1.11058,1.62607,0.00987771,0.00987771,0.00987771
107,567.774,0.94999,0.8249,1.30026,0.71156,0.6705,0.73336,0.37646,1.84074,1.36688,2.21967,0.00987654,0.00987654,0.00987654
108,573.02,0.93465,0.82577,1.30623,0.86151,0.82364,0.87771,0.56681,1.38931,0.92523,1.73821,0.00987538,0.00987538,0.00987538
109,578.392,0.94741,0.87686,1.29745,0.73852,0.84364,0.8853,0.56843,1.41591,0.91154,1.74393,0.00987421,0.00987421,0.00987421
110,583.735,0.93504,0.82545,1.29799,0.8611,0.84091,0.87249,0.55134,1.34249,0.88689,1.74098,0.00987305,0.00987305,0.00987305
111,588.965,0.92822,0.83455,1.29178,0.75749,0.4486,0.53868,0.2967,2.08672,1.96492,2.49861,0.00987188,0.00987188,0.00987188
112,594.222,0.93288,0.8708,1.29829,0.82178,0.6682,0.77641,0.35214,1.79449,1.46004,2.09961,0.00987072,0.00987072,0.00987072
113,599.473,0.9132,0.80227,1.28788,0.64266,0.709,0.71341,0.36579,1.7136,1.48346,1.98178,0.00986955,0.00986955,0.00986955
114,604.719,0.97873,0.82881,1.29808,0.57934,0.70559,0.6592,0.37634,1.71421,1.55062,1.94948,0.00986839,0.00986839,0.00986839
115,609.976,0.95742,0.84375,1.30607,0.59563,0.66364,0.64916,0.36892,1.83119,1.63302,2.02069,0.00986722,0.00986722,0.00986722
116,615.225,0.95209,0.82628,1.28808,0.65605,0.84886,0.76722,0.45608,1.44749,1.15753,1.78029,0.00986606,0.00986606,0.00986606
117,620.477,0.93727,0.8447,1.29397,0.77206,0.84984,0.81632,0.49215,1.41066,0.99415,1.67825,0.00986489,0.00986489,0.00986489
118,625.737,0.89605,0.80613,1.2638,0.71344,0.51273,0.55253,0.3203,1.70846,1.58985,2.02576,0.00986373,0.00986373,0.00986373
119,630.974,0.94766,0.84698,1.29533,0.50564,0.42182,0.42903,0.25358,2.03541,1.9586,2.3445,0.00986256,0.00986256,0.00986256
120,636.218,0.95246,0.82595,1.31158,0.94369,0.04,0.04144,0.01439,4.91936,3.62644,5.31482,0.0098614,0.0098614,0.0098614
121,641.467,0.92614,0.81554,1.27563,0.21618,0.08545,0.05469,0.0182,4.21463,3.19064,4.82917,0.00986024,0.00986024,0.00986024
122,646.695,0.91767,0.80667,1.27414,0.6036,0.50727,0.46885,0.2916,1.97506,1.71286,2.35066,0.00985907,0.00985907,0.00985907
123,651.927,0.99182,0.84531,1.30412,0.76124,0.79355,0.77345,0.50739,1.43332,1.12086,1.75571,0.00985791,0.00985791,0.00985791
124,657.187,0.91399,0.81727,1.27862,0.75933,0.77608,0.80374,0.52393,1.33891,1.00333,1.70808,0.00985674,0.00985674,0.00985674
125,662.437,0.93561,0.80762,1.28345,0.6956,0.74024,0.69286,0.45655,1.44587,1.34766,1.81769,0.00985558,0.00985558,0.00985558
126,667.668,0.95438,0.85818,1.28284,0.83352,0.73538,0.80697,0.4947,1.4478,0.96666,1.76285,0.00985441,0.00985441,0.00985441
127,672.905,0.9437,0.80943,1.30264,0.64701,0.81307,0.75878,0.43404,1.46707,1.09226,1.81447,0.00985325,0.00985325,0.00985325
128,678.157,0.86808,0.79134,1.24089,0.58053,0.56455,0.58987,0.35612,1.62973,1.59898,2.0618,0.00985208,0.00985208,0.00985208
129,683.406,0.93615,0.87546,1.24331,0.73275,0.70983,0.76196,0.49377,1.45151,1.05442,1.81105,0.00985092,0.00985092,0.00985092
130,688.628,0.87986,0.80894,1.24596,0.61318,0.69,0.70419,0.45423,1.70639,1.13522,1.99659,0.00984975,0.00984975,0.00984975
131,693.853,0.90685,0.79119,1.26666,0.76022,0.817,0.82415,0.55273,1.46843,1.0706,1.8366,0.00984859,0.00984859,0.00984859
132,699.095,0.93528,0.85667,1.28799,0.81454,0.82364,0.80785,0.52642,1.45598,1.15018,1.76868,0.00984742,0.00984742,0.00984742
133,704.342,0.89207,0.78163,1.22967,0.88606,0.86909,0.86476,0.5351,1.45632,1.12943,1.7751,0.00984626,0.00984626,0.00984626
134,709.567,0.95291,0.81053,1.27592,0.89441,0.89446,0.91484,0.53547,1.62113,0.84771,2.04083,0.00984509,0.00984509,0.00984509
135,714.787,0.9264,0.84705,1.29828,0.7522,0.88909,0.8594,0.54564,1.35255,0.82396,1.8514,0.00984393,0.00984393,0.00984393
136,720.028,0.88666,0.80749,1.25883,0.80477,0.75501,0.77203,0.47902,1.48103,1.03769,1.94326,0.00984276,0.00984276,0.00984276
137,725.277,0.88333,0.81229,1.27271,0.75184,0.6162,0.67141,0.40004,1.63407,1.36714,2.03087,0.0098416,0.0098416,0.0098416
138,730.526,0.87776,0.78517,1.24249,0.59843,0.69877,0.67172,0.3683,1.72162,1.51386,2.19686,0.00984044,0.00984044,0.00984044
139,735.747,0.89797,0.82268,1.26431,0.86814,0.86743,0.86946,0.54879,1.44332,0.93836,1.91365,0.00983927,0.00983927,0.00983927
140,740.994,0.93638,0.79001,1.28699,0.76928,0.81298,0.75313,0.48077,1.47234,1.20618,1.88385,0.00983811,0.00983811,0.00983811
141,746.244,0.90671,0.79107,1.26095,0.81166,0.79182,0.82918,0.55105,1.3831,1.06043,1.75328,0.00983694,0.00983694,0.00983694
142,751.472,0.91682,0.76511,1.25213,0.83761,0.75522,0.88629,0.52304,1.42695,1.04812,1.71098,0.00983578,0.00983578,0.00983578
143,756.691,0.89418,0.7729,1.24996,0.67421,0.61545,0.63904,0.39416,1.44673,1.16748,1.7915,0.00983461,0.00983461,0.00983461
144,761.93,0.86342,0.72972,1.23868,0.73102,0.59,0.60645,0.36837,1.54954,1.1746,1.86435,0.00983345,0.00983345,0.00983345
145,767.177,0.8974,0.73556,1.24812,0.73284,0.71488,0.7087,0.41191,1.49037,1.12807,1.82276,0.00983228,0.00983228,0.00983228
146,772.398,0.87134,0.79589,1.24985,0.88538,0.88108,0.8996,0.55159,1.39914,0.87359,1.74676,0.00983112,0.00983112,0.00983112
147,777.619,0.88487,0.75633,1.25189,0.77339,0.86909,0.83377,0.52702,1.33328,0.89264,1.71045,0.00982995,0.00982995,0.00982995
148,782.847,0.91454,0.77613,1.26254,0.91846,0.8588,0.9052,0.56714,1.28962,0.76493,1.64373,0.00982879,0.00982879,0.00982879
149,788.207,0.8704,0.78057,1.23811,0.79024,0.6805,0.68741,0.3941,1.62305,1.29687,1.93491,0.00982762,0.00982762,0.00982762
150,793.442,0.90044,0.76515,1.24226,0.93872,0.89253,0.92702,0.57302,1.33492,0.81371,1.7454,0.00982646,0.00982646,0.00982646
151,798.805,0.875,0.796,1.24715,0.71964,0.94289,0.87015,0.57879,1.16512,0.68213,1.60916,0.00982529,0.00982529,0.00982529
152,804.047,0.91323,0.74679,1.25518,0.86312,0.82364,0.8776,0.54436,1.2874,0.89642,1.71108,0.00982413,0.00982413,0.00982413
153,809.294,0.86839,0.78337,1.2216,0.83071,0.86909,0.86976,0.53479,1.41964,0.86643,1.77434,0.00982296,0.00982296,0.00982296
154,814.531,0.86674,0.76302,1.24857,0.80137,0.86909,0.87961,0.5658,1.32218,0.85755,1.70283,0.0098218,0.0098218,0.0098218
155,819.778,0.91692,0.78759,1.25929,0.80576,0.83502,0.8188,0.53002,1.45879,0.98375,1.79457,0.00982064,0.00982064,0.00982064
156,825.01,0.89083,0.78041,1.25582,0.89464,0.89416,0.90295,0.57602,1.34978,0.88616,1.77577,0.00981947,0.00981947,0.00981947
157,830.371,0.892,0.76254,1.22797,0.91376,0.83182,0.90445,0.55858,1.39514,1.01559,1.79506,0.00981831,0.00981831,0.00981831
158,835.596,0.83726,0.74943,1.21291,0.87136,0.87463,0.93425,0.58868,1.40221,0.99509,1.77795,0.00981714,0.00981714,0.00981714
159,840.928,0.85343,0.71553,1.18751,0.84878,0.83163,0.83418,0.50565,1.42844,0.97765,1.77257,0.00981598,0.00981598,0.00981598
160,846.161,0.85606,0.71362,1.20731,0.91314,0.88909,0.93422,0.59651,1.35117,0.78803,1.75437,0.00981481,0.00981481,0.00981481
161,851.541,0.82882,0.72617,1.20446,0.91976,0.7959,0.86997,0.56172,1.40684,0.96313,1.67985,0.00981365,0.00981365,0.00981365
162,856.776,0.85346,0.72426,1.21054,0.82872,0.86319,0.85327,0.5715,1.3937,0.78204,1.81299,0.00981248,0.00981248,0.00981248
163,862.005,0.88742,0.74073,1.23608,0.71456,0.58948,0.68539,0.48706,1.49893,1.8336,2.03252,0.00981132,0.00981132,0.00981132
164,867.242,0.90361,0.7792,1.26065,0.77287,0.73818,0.72234,0.44267,1.63766,1.18084,2.08423,0.00981015,0.00981015,0.00981015
165,872.482,0.8338,0.74305,1.23777,0.80756,0.79743,0.79239,0.50058,1.41517,1.00059,1.89951,0.00980899,0.00980899,0.00980899
166,877.713,0.84155,0.73766,1.21672,0.77177,0.78271,0.83628,0.52006,1.46167,1.03479,1.85474,0.00980782,0.00980782,0.00980782
167,882.945,0.83659,0.7136,1.22577,0.70923,0.6339,0.71263,0.41624,1.69072,1.65971,1.96354,0.00980666,0.00980666,0.00980666
168,888.19,0.87517,0.76455,1.2401,0.71442,0.59473,0.58382,0.31036,1.85548,1.66636,2.19827,0.00980549,0.00980549,0.00980549
169,893.428,0.91278,0.75043,1.24821,0.66082,0.64091,0.70669,0.38343,1.67069,1.36834,1.98638,0.00980433,0.00980433,0.00980433
170,898.66,0.87594,0.71637,1.24825,0.84043,0.74602,0.82227,0.46937,1.48954,1.18231,1.86159,0.00980316,0.00980316,0.00980316
171,903.898,0.8525,0.75241,1.24394,0.61661,0.53137,0.56391,0.29948,2.16269,1.84095,2.71884,0.009802,0.009802,0.009802
172,909.134,0.81746,0.70417,1.20251,0.91248,0.49094,0.63245,0.27232,2.26122,1.49547,2.78412,0.00980084,0.00980084,0.00980084
173,914.382,0.86994,0.75942,1.23055,0.54649,0.31167,0.31454,0.1226,2.84226,2.19321,3.13349,0.00979967,0.00979967,0.00979967
174,919.621,0.81406,0.72989,1.18245,0.44085,0.39,0.35705,0.13665,2.74944,2.12422,3.19943,0.00979851,0.00979851,0.00979851
175,924.85,0.88479,0.76997,1.22863,0.77716,0.7835,0.83166,0.54502,1.34652,1.00703,1.65601,0.00979734,0.00979734,0.00979734
176,930.093,0.87658,0.7538,1.24243,0.80122,0.86055,0.82516,0.52418,1.4143,1.12715,1.76631,0.00979618,0.00979618,0.00979618
177,935.34,0.8343,0.72423,1.19574,0.86441,0.79557,0.83959,0.54279,1.31848,1.09797,1.63436,0.00979501,0.00979501,0.00979501
178,940.56,0.85607,0.75376,1.2377,0.84845,0.77664,0.85406,0.57044,1.34345,1.12982,1.65982,0.00979385,0.00979385,0.00979385
179,945.791,0.85387,0.73617,1.21875,0.75447,0.88031,0.88786,0.60625,1.24563,0.86048,1.59021,0.00979268,0.00979268,0.00979268
180,951.14,0.84937,0.72858,1.231,0.85962,0.88636,0.9164,0.62586,1.36077,0.78388,1.63763,0.00979152,0.00979152,0.00979152
181,956.492,0.83956,0.77843,1.18973,0.85142,0.89865,0.92273,0.58627,1.33182,0.69987,1.56109,0.00979035,0.00979035,0.00979035
182,961.716,0.84496,0.76647,1.21076,0.84303,0.87214,0.89705,0.58298,1.36394,0.73954,1.65704,0.00978919,0.00978919,0.00978919
183,966.941,0.8324,0.72577,1.24341,0.75078,0.929,0.85497,0.53071,1.31059,0.87297,1.64475,0.00978802,0.00978802,0.00978802
184,972.187,0.8214,0.70444,1.1785,0.69553,0.86929,0.81378,0.52906,1.36321,1.04677,1.68226,0.00978686,0.00978686,0.00978686
185,977.434,0.78195,0.72987,1.19277,0.75309,0.78887,0.82595,0.53419,1.36501,1.02058,1.67895,0.00978569,0.00978569,0.00978569
186,982.66,0.79176,0.67646,1.18227,0.85265,0.62455,0.70475,0.48884,1.53575,1.12428,1.90437,0.00978453,0.00978453,0.00978453
