epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.25547,0.95692,2.8032,1.59464,0.68433,0.45455,0.42722,0.34393,0.9694,9.23579,1.42858,0.00015003,0.00015003,0.00015003
2,9.13354,0.99053,2.23927,1.52738,0.00301,0.57727,0.00362,0.00299,nan,nan,nan,0.000314221,0.000314221,0.000314221
3,13.9284,1.00781,1.86128,1.48794,0.06842,0.32955,0.07447,0.02324,nan,nan,nan,0.000475772,0.000475772,0.000475772
4,18.6969,1.0513,1.66123,1.50234,0,0,0,0,nan,nan,nan,0.000634683,0.000634683,0.000634683
5,23.4641,1.24318,1.77239,1.66737,0,0,0,0,nan,nan,nan,0.000790953,0.000790953,0.000790953
6,28.2218,1.0495,1.57208,1.53356,0,0,0,0,nan,nan,nan,0.000944582,0.000944582,0.000944582
7,32.9827,1.00877,1.47412,1.47778,0,0,0,0,nan,nan,nan,0.00109557,0.00109557,0.00109557
8,37.7574,0.87188,1.52243,1.43256,0,0,0,0,nan,nan,nan,0.00124392,0.00124392,0.00124392
9,42.5576,0.94994,1.46873,1.42836,0.02225,0.33409,0.01721,0.00359,3.51065,118.228,18.65,0.00138963,0.00138963,0.00138963
10,47.348,0.98746,1.44083,1.48091,0,0,0,0,3.26847,1101.91,55.9963,0.00153269,0.00153269,0.00153269
11,52.1114,0.9697,1.42032,1.44412,0.52135,0.02273,0.00152,0.00106,4.73615,7.5853,9.2104,0.00153497,0.00153497,0.00153497
12,56.9153,0.98702,1.39184,1.47806,0.32391,0.65909,0.32496,0.07198,2.94899,2.73123,4.06636,0.00152177,0.00152177,0.00152177
13,61.7235,1.05134,1.42367,1.50436,0.19231,0.25725,0.14338,0.05112,2.98112,3.25182,3.56525,0.00150857,0.00150857,0.00150857
14,66.5394,0.85968,1.25387,1.38466,0.40568,0.51818,0.32912,0.22594,2.61847,5.04291,3.65299,0.00149537,0.00149537,0.00149537
15,71.3598,0.91874,1.35834,1.4396,0.42074,0.53636,0.41575,0.29817,1.97806,2.42497,2.68142,0.00148216,0.00148216,0.00148216
16,76.1861,0.85323,1.26998,1.38635,0.25124,0.18118,0.11952,0.05878,2.83295,4.322,3.83843,0.00146896,0.00146896,0.00146896
17,80.9856,0.80474,1.26552,1.34081,0.36877,0.41973,0.32717,0.14998,2.12355,2.67895,2.57733,0.00145576,0.00145576,0.00145576
18,85.8658,0.86623,1.37333,1.39706,0.29444,0.14545,0.09171,0.0339,2.9579,4.68257,3.52202,0.00144256,0.00144256,0.00144256
19,90.6843,0.83473,1.30712,1.38204,0.32727,0.28864,0.20811,0.09804,2.48875,2.83093,3.07269,0.00142935,0.00142935,0.00142935
20,95.5081,0.82481,1.22653,1.36421,0.30624,0.78864,0.50438,0.25483,1.68555,1.80221,2.52661,0.00141615,0.00141615,0.00141615
21,100.318,0.86322,1.24375,1.38652,0.44322,0.88563,0.55061,0.32988,1.44869,1.41152,2.0738,0.00140295,0.00140295,0.00140295
22,105.154,0.78469,1.25857,1.331,0.62543,0.72749,0.6974,0.47536,1.14685,1.27535,1.50087,0.00138974,0.00138974,0.00138974
23,110.169,0.8502,1.22325,1.39531,0.47719,0.83182,0.57613,0.39522,1.05016,1.25362,1.46323,0.00137654,0.00137654,0.00137654
24,115.006,0.7735,1.25426,1.33536,0.57305,0.58823,0.6207,0.44167,1.41925,1.742,1.82387,0.00136334,0.00136334,0.00136334
25,119.851,0.82426,1.16391,1.39088,0.37374,0.37746,0.37944,0.26707,2.41027,2.6885,2.91432,0.00135014,0.00135014,0.00135014
26,124.683,0.86545,1.27509,1.38679,0.25447,0.20682,0.26729,0.14712,2.13918,2.77108,2.38083,0.00133693,0.00133693,0.00133693
27,129.497,0.77149,1.23058,1.29905,0.35457,0.62727,0.31476,0.12034,1.84531,2.74827,2.10389,0.00132373,0.00132373,0.00132373
28,134.347,0.76535,1.20281,1.34202,0.51942,0.76797,0.54144,0.35873,1.22175,2.64474,1.55751,0.00131053,0.00131053,0.00131053
29,139.17,0.73009,1.14901,1.30816,0.64801,0.76245,0.67286,0.44149,1.31884,1.79178,1.55701,0.00129733,0.00129733,0.00129733
30,144,0.75939,1.06939,1.34181,0.52939,0.73287,0.50282,0.35949,1.42347,2.87708,1.92146,0.00128412,0.00128412,0.00128412
31,148.835,0.79526,1.15583,1.3298,0.69971,0.80455,0.82457,0.59327,1.10658,1.32189,1.44174,0.00127092,0.00127092,0.00127092
32,153.872,0.68746,1.104,1.25662,0.80102,0.85909,0.89063,0.63869,1.05695,0.81695,1.48655,0.00125772,0.00125772,0.00125772
33,158.947,0.75127,1.12111,1.30538,0.79175,0.83636,0.92047,0.64925,0.93679,1.34007,1.28536,0.00124452,0.00124452,0.00124452
