epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.14648,1.01892,2.89312,1.51126,0.00365,1,0.02484,0.00942,1.25254,2.92963,1.76501,0.00011669,0.00011669,0.00011669
2,1.9848,0.58479,2.68568,1.26615,0.00402,1,0.34511,0.17789,0.65757,2.84496,1.32423,0.000249225,0.000249225,0.000249225
3,2.78622,0.5535,2.49365,1.22302,0.00404,1,0.50304,0.32185,0.64281,2.79391,1.13807,0.000380879,0.000380879,0.000380879
4,3.58642,0.56511,2.30866,1.22718,0.00365,0.98889,0.56511,0.38233,0.81724,2.75425,1.42637,0.000511654,0.000511654,0.000511654
5,4.38158,0.55959,2.05436,1.21253,0.00359,0.98889,0.4541,0.2107,1.62636,2.80008,2.28016,0.000641548,0.000641548,0.000641548
6,5.18175,0.64506,1.73071,1.24797,0.00362,1,0.42672,0.14479,1.6659,2.62627,2.37324,0.000770562,0.000770562,0.000770562
7,5.96449,0.65567,1.45116,1.27586,0.58929,0.64444,0.64786,0.3351,1.01568,2.40803,2.05814,0.000898696,0.000898696,0.000898696
8,6.7466,0.66691,1.33935,1.28485,0.74154,0.74555,0.8324,0.43169,1.14525,1.98787,1.86154,0.00102595,0.00102595,0.00102595
9,7.54549,0.68343,1.27446,1.26678,0.44826,0.67162,0.4876,0.20079,1.63057,2.06908,2.71732,0.00115232,0.00115232,0.00115232
10,8.32541,0.70376,1.18234,1.28421,0.68791,0.81709,0.76971,0.357,1.43414,1.69466,2.52129,0.00127782,0.00127782,0.00127782
11,9.20661,0.71579,1.17409,1.26394,0.33876,0.33333,0.52515,0.28802,1.1873,2.22817,1.89572,0.00140243,0.00140243,0.00140243
12,9.98004,0.6894,1.1267,1.30372,0.45795,0.6094,0.46095,0.24255,1.19486,2.31855,2.21901,0.00152616,0.00152616,0.00152616
13,10.7556,0.66283,1.14729,1.25195,0.63562,0.62821,0.52232,0.28704,1.19577,2.12854,2.0538,0.00160099,0.00160099,0.00160099
14,11.5221,0.6089,1.03699,1.20055,0.29939,0.72051,0.35095,0.17506,1.26149,2.86557,1.86987,0.00159549,0.00159549,0.00159549
15,12.2921,0.62289,0.95158,1.22829,0.40119,0.55385,0.2712,0.12552,1.41573,3.06082,2.39126,0.00158998,0.00158998,0.00158998
16,13.047,0.59286,1.06879,1.1795,0.36254,0.70598,0.34309,0.18118,2.04555,10.0124,2.46071,0.00158448,0.00158448,0.00158448
17,13.8008,0.59608,1.02482,1.16087,0.18403,0.52479,0.14497,0.06186,2.02873,14.1951,2.61872,0.00157898,0.00157898,0.00157898
18,14.5489,0.54889,1.05503,1.19212,0.48593,0.66143,0.52771,0.27419,1.12229,2.52575,1.8536,0.00157348,0.00157348,0.00157348
19,15.2972,0.63677,1.05234,1.22926,0.83165,0.78803,0.85852,0.53646,1.20449,1.58401,2.00486,0.00156798,0.00156798,0.00156798
20,16.1503,0.62345,0.99592,1.21222,0.71621,0.77094,0.74213,0.49804,0.99774,1.49798,1.62313,0.00156248,0.00156248,0.00156248
21,16.8952,0.65769,0.9442,1.24338,0.77292,0.66821,0.743,0.35665,1.16994,2.18817,1.65732,0.00155698,0.00155698,0.00155698
22,17.6459,0.63053,0.98929,1.20332,0.67281,0.56033,0.63912,0.32351,1.3793,1.90914,1.71373,0.00155148,0.00155148,0.00155148
23,18.3998,0.60254,0.91663,1.20418,0.67593,0.6711,0.69999,0.33319,1.24727,1.73168,1.60413,0.00154598,0.00154598,0.00154598
24,19.1483,0.58929,0.88397,1.18382,0.65979,0.82863,0.78183,0.45962,1.05104,1.43267,1.58545,0.00154047,0.00154047,0.00154047
25,19.8988,0.56131,0.89071,1.16635,0.73697,0.77478,0.84177,0.50328,1.04415,1.49889,1.61369,0.00153497,0.00153497,0.00153497
26,20.649,0.65865,0.94516,1.26505,0.56689,0.68803,0.62173,0.31287,1.38472,1.79927,1.73853,0.00152947,0.00152947,0.00152947
27,21.4019,0.58599,0.90952,1.22985,0.38175,0.52839,0.27526,0.11596,1.34943,2.83898,1.69005,0.00152397,0.00152397,0.00152397
28,22.1557,0.60889,0.90319,1.18798,0.66975,0.80598,0.71077,0.44257,1.08536,1.55715,1.63519,0.00151847,0.00151847,0.00151847
29,22.9878,0.54168,0.81532,1.17672,0.87321,0.90598,0.89628,0.46798,1.3239,1.33391,1.95553,0.00151297,0.00151297,0.00151297
30,23.7358,0.57158,0.83438,1.20325,0.6899,0.65912,0.55355,0.31514,1.26314,2.08192,1.73274,0.00150747,0.00150747,0.00150747
31,24.4899,0.60284,0.8893,1.23813,0.50153,0.73162,0.65016,0.41099,1.02233,2.14966,1.4263,0.00150197,0.00150197,0.00150197
32,25.2399,0.57401,0.8667,1.17941,0.8083,0.83604,0.87102,0.59765,0.98428,1.34973,1.39887,0.00149647,0.00149647,0.00149647
33,25.9935,0.57044,0.90289,1.16808,0.5933,0.66838,0.65882,0.47002,0.87677,1.61301,1.33336,0.00149096,0.00149096,0.00149096
34,26.7451,0.54838,0.81618,1.17874,0.78744,0.75299,0.79256,0.59404,0.8736,1.21354,1.28259,0.00148546,0.00148546,0.00148546
35,27.4905,0.5362,0.8715,1.13074,0.61022,0.78379,0.79989,0.56373,1.02759,1.48931,1.46298,0.00147996,0.00147996,0.00147996
36,28.2404,0.62248,0.88559,1.21546,0.92828,0.8547,0.91974,0.65885,0.98052,0.87989,1.45317,0.00147446,0.00147446,0.00147446
37,28.9958,0.57127,0.83882,1.1979,0.92321,0.85812,0.91755,0.60463,1.08067,0.93558,1.60419,0.00146896,0.00146896,0.00146896
38,29.8215,0.54896,0.77904,1.14814,0.80753,0.7094,0.80152,0.54008,1.02816,1.64759,1.3381,0.00146346,0.00146346,0.00146346
39,30.5698,0.57349,0.85604,1.18934,0.76822,0.58803,0.71437,0.47851,1.03293,1.80088,1.32315,0.00145796,0.00145796,0.00145796
40,31.3222,0.58597,0.84529,1.21785,0.8376,0.69538,0.83856,0.621,0.93494,1.55123,1.37725,0.00145246,0.00145246,0.00145246
41,32.0649,0.56237,0.81273,1.20042,0.6595,0.67436,0.75537,0.56496,0.93559,2.04013,1.43617,0.00144696,0.00144696,0.00144696
