epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,46.8814,0.40711,0.56956,1.07195,0.92725,0.87919,0.95262,0.72925,0.83246,0.66347,1.17495,0.000326107,0.000326107,0.000326107
67,47.5782,0.38085,0.57439,1.05065,0.91574,0.91368,0.94178,0.72662,0.85897,0.64123,1.19779,0.000305478,0.000305478,0.000305478
68,48.2726,0.3622,0.58173,1.03967,0.92533,0.89402,0.94612,0.71625,0.90316,0.65306,1.26774,0.000284849,0.000284849,0.000284849
69,48.9661,0.41019,0.60716,1.08052,0.90107,0.91296,0.94149,0.70878,0.88791,0.71468,1.25791,0.00026422,0.00026422,0.00026422
70,49.6631,0.38152,0.58746,1.06824,0.89163,0.91698,0.94963,0.71132,0.88759,0.71748,1.25184,0.00024359,0.00024359,0.00024359
71,50.6256,0.40975,0.92664,1.17365,0.88479,0.92184,0.95006,0.72738,0.911,0.72012,1.27391,0.000222961,0.000222961,0.000222961
72,51.329,0.37138,0.68441,1.17122,0.92139,0.90871,0.94881,0.73009,0.93402,0.70497,1.30566,0.000202332,0.000202332,0.000202332
73,52.0248,0.34815,0.58993,1.14137,0.94476,0.91368,0.93843,0.71709,0.89964,0.7211,1.26166,0.000181703,0.000181703,0.000181703
74,52.7214,0.35803,0.63416,1.16367,0.95007,0.91178,0.93866,0.72586,0.87592,0.75699,1.21748,0.000161074,0.000161074,0.000161074
75,53.4274,0.33451,0.58603,1.12722,0.94941,0.91449,0.93695,0.73749,0.84496,0.77428,1.14696,0.000140445,0.000140445,0.000140445
76,54.2266,0.33456,0.58876,1.15017,0.94113,0.91738,0.94212,0.74782,0.84767,0.77733,1.14583,0.000119816,0.000119816,0.000119816
77,54.9228,0.36073,0.59397,1.15524,0.94134,0.90256,0.94502,0.74501,0.83281,0.78893,1.13787,9.91865e-05,9.91865e-05,9.91865e-05
78,55.6234,0.33657,0.51773,1.10728,0.93102,0.90256,0.94651,0.74757,0.81871,0.79156,1.13069,7.85574e-05,7.85574e-05,7.85574e-05
79,56.326,0.31049,0.4741,1.07755,0.87256,0.96905,0.9492,0.75214,0.80193,0.78104,1.11471,5.79283e-05,5.79283e-05,5.79283e-05
80,57.0336,0.33308,0.62854,1.10237,0.94065,0.87928,0.94914,0.75105,0.79223,0.76628,1.10895,3.72991e-05,3.72991e-05,3.72991e-05
