epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.33042,1.054,2.88254,1.55402,0.00341,0.95,0.05558,0.02414,0.8382,2.87322,1.29768,0.00015003,0.00015003,0.00015003
2,2.07322,0.71013,2.49704,1.34481,0.00352,1,0.40611,0.28203,0.79958,2.65944,1.31241,0.000315788,0.000315788,0.000315788
3,2.80255,0.69404,1.85491,1.28911,0.0033,0.97727,0.38244,0.20237,1.25894,2.53456,1.5236,0.000480556,0.000480556,0.000480556
4,3.52285,0.70785,1.67458,1.30953,0.43107,0.81798,0.43595,0.12736,2.03474,2.27463,2.75607,0.000644332,0.000644332,0.000644332
5,4.23591,0.76969,1.67072,1.35481,0.4021,0.59015,0.45217,0.19638,1.41662,2.14875,1.82524,0.000807116,0.000807116,0.000807116
6,4.92794,0.71488,1.43374,1.28791,0.32466,0.62273,0.37304,0.12213,2.01182,3.01249,2.63315,0.00096891,0.00096891,0.00096891
7,5.63472,0.6731,1.30811,1.27203,0.56833,0.74421,0.74323,0.44004,0.97109,2.11795,1.75384,0.00112971,0.00112971,0.00112971
8,6.34724,0.66116,1.35619,1.2639,0.40854,0.62528,0.48316,0.27635,1.04683,5.80795,1.76235,0.00128952,0.00128952,0.00128952
9,7.05071,0.75066,1.33124,1.28056,0.61177,0.35,0.4354,0.30026,1.37154,1.91097,1.7678,0.00144834,0.00144834,0.00144834
10,7.75375,0.7311,1.23859,1.30189,0.47824,0.56668,0.43972,0.20771,1.27053,2.60681,1.63917,0.00160617,0.00160617,0.00160617
11,8.44866,0.72465,1.19012,1.30753,0.42475,0.25682,0.25328,0.09817,1.37156,2.82287,1.66564,0.00161744,0.00161744,0.00161744
12,9.14859,0.71471,1.19117,1.28627,0.57546,0.53182,0.49945,0.27673,1.28252,2.83295,1.64422,0.00161248,0.00161248,0.00161248
13,9.83624,0.74727,1.17838,1.28339,0.7595,0.66591,0.68863,0.35129,1.32714,2.1893,1.85664,0.00160753,0.00160753,0.00160753
14,10.5294,0.64728,1.09004,1.20696,0.42973,0.5762,0.48958,0.19314,1.84181,2.74706,2.81484,0.00160257,0.00160257,0.00160257
15,11.2252,0.71704,1.12101,1.2701,0.37034,0.53972,0.3446,0.1466,1.79164,2.51211,2.93288,0.00159762,0.00159762,0.00159762
16,11.9167,0.68251,1.09789,1.22484,0.36259,0.68409,0.46969,0.25981,1.23854,2.35478,2.06474,0.00159266,0.00159266,0.00159266
17,12.6044,0.67407,1.06276,1.20848,0.61194,0.72273,0.66694,0.40123,1.24877,1.65014,1.61619,0.0015877,0.0015877,0.0015877
18,13.2987,0.73718,1.05028,1.26282,0.80085,0.70728,0.74896,0.39304,1.25497,1.6159,1.75117,0.00158275,0.00158275,0.00158275
19,14.0884,0.67651,0.99166,1.25774,0.78423,0.79594,0.79848,0.54334,0.98807,1.18857,1.35386,0.00157779,0.00157779,0.00157779
20,14.7942,0.66333,0.94537,1.23053,0.69918,0.86691,0.8207,0.5577,1.01793,1.44582,1.41376,0.00157284,0.00157284,0.00157284
21,15.4886,0.70821,0.96336,1.25744,0.58162,0.86136,0.70198,0.35671,1.55834,1.74277,1.93469,0.00156788,0.00156788,0.00156788
22,16.1801,0.62434,0.97502,1.20016,0.81827,0.79074,0.85264,0.63719,1.00851,1.25299,1.48601,0.00156293,0.00156293,0.00156293
23,16.8767,0.69697,0.96219,1.27367,0.8865,0.68183,0.80156,0.59129,0.90688,1.30505,1.42144,0.00155797,0.00155797,0.00155797
24,17.5714,0.61811,0.93104,1.19697,0.67065,0.50682,0.62397,0.3373,0.86898,2.10316,1.29671,0.00155301,0.00155301,0.00155301
25,18.2639,0.66606,0.90491,1.26529,0.70842,0.80455,0.83772,0.44454,1.02052,1.91492,1.4722,0.00154806,0.00154806,0.00154806
26,18.959,0.64041,0.90971,1.22122,0.80601,0.80538,0.86697,0.59802,0.99858,1.23878,1.51554,0.0015431,0.0015431,0.0015431
27,19.6431,0.60383,0.8643,1.17695,0.81794,0.84356,0.75364,0.53409,0.93222,1.16246,1.38416,0.00153815,0.00153815,0.00153815
28,20.3382,0.61199,0.86253,1.20922,0.66221,0.71588,0.75272,0.58019,1.06074,1.27065,1.58744,0.00153319,0.00153319,0.00153319
29,21.0381,0.59928,0.83196,1.20632,0.83863,0.76765,0.78754,0.56877,1.10549,1.5764,1.68121,0.00152823,0.00152823,0.00152823
30,21.7395,0.64603,0.84526,1.27977,0.56141,0.75,0.75837,0.49499,1.2955,2.69066,1.78392,0.00152328,0.00152328,0.00152328
31,22.4266,0.60905,0.80144,1.21882,0.57683,0.62014,0.73107,0.57364,0.9883,1.64818,1.32564,0.00151832,0.00151832,0.00151832
32,23.1265,0.57874,0.77322,1.17094,0.81337,0.71364,0.79594,0.61038,1.00615,1.13955,1.34649,0.00151337,0.00151337,0.00151337
33,23.812,0.64952,0.80181,1.20326,0.76972,0.78636,0.78343,0.5677,1.04211,1.09915,1.45092,0.00150841,0.00150841,0.00150841
34,24.521,0.57576,0.80672,1.16813,0.85275,0.89639,0.85823,0.64066,1.00557,0.88237,1.32285,0.00150345,0.00150345,0.00150345
35,25.2192,0.62687,0.80642,1.2013,0.78417,0.85033,0.84893,0.615,1.01838,0.94572,1.43482,0.0014985,0.0014985,0.0014985
36,25.9167,0.62123,0.89583,1.26726,0.80219,0.83434,0.79856,0.61809,0.83051,0.90392,1.15973,0.00149354,0.00149354,0.00149354
37,26.6821,0.55515,0.77003,1.1559,0.7028,0.85486,0.82487,0.63154,0.89834,0.96413,1.30226,0.00148859,0.00148859,0.00148859
38,27.3767,0.60982,0.73292,1.22505,0.87749,0.78167,0.90612,0.70903,0.78948,0.70468,1.05602,0.00148363,0.00148363,0.00148363
39,28.0745,0.574,0.77897,1.1785,0.77774,0.79086,0.85721,0.62322,0.91867,0.98446,1.17494,0.00147867,0.00147867,0.00147867
40,28.7673,0.61718,0.74002,1.20472,0.8217,0.84141,0.85952,0.72869,0.74109,0.82292,1.02889,0.00147372,0.00147372,0.00147372
