epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,162.961,1.29003,1.42329,1.55614,0.53871,0.48381,0.44784,0.20633,1.89111,2.55039,2.12026,0.000709809,0.000709809,0.000709809
31,168.397,1.25661,1.48689,1.49508,0.66328,0.70364,0.666,0.38661,1.83338,1.66729,2.07181,0.000676802,0.000676802,0.000676802
32,174.031,1.25586,1.50139,1.50022,0.5256,0.66275,0.5436,0.28713,1.97802,1.87426,2.31291,0.000643795,0.000643795,0.000643795
33,179.476,1.2693,1.4511,1.51256,0.57213,0.58727,0.5399,0.26798,2.00448,1.95696,2.26704,0.000610789,0.000610789,0.000610789
34,184.923,1.21345,1.49037,1.4831,0.60178,0.54016,0.52181,0.22511,2.05666,1.79505,2.24798,0.000577782,0.000577782,0.000577782
35,190.376,1.22421,1.39758,1.47277,0.71012,0.63818,0.70338,0.32548,1.67754,1.78533,1.86599,0.000544776,0.000544776,0.000544776
36,195.836,1.14078,1.33652,1.43384,0.53491,0.73273,0.60659,0.33626,1.56219,1.57663,1.90281,0.000511769,0.000511769,0.000511769
37,201.299,1.19314,1.3688,1.49242,0.52602,0.68264,0.64162,0.38824,1.48155,1.47341,1.80807,0.000478762,0.000478762,0.000478762
38,206.749,1.23417,1.39439,1.47793,0.57036,0.75407,0.66473,0.37816,1.44519,1.34911,1.74422,0.000445756,0.000445756,0.000445756
39,212.211,1.16087,1.34043,1.43541,0.61002,0.63909,0.63932,0.36081,1.48628,1.42572,1.83344,0.000412749,0.000412749,0.000412749
40,217.691,1.14213,1.32196,1.44096,0.54634,0.82425,0.71123,0.42096,1.41778,1.43763,1.7719,0.000379743,0.000379743,0.000379743
41,223.649,1.16765,1.42728,1.5573,0.60397,0.76065,0.70431,0.40363,1.48868,1.3646,1.8334,0.000346736,0.000346736,0.000346736
42,229.111,1.13129,1.20825,1.5485,0.60782,0.82364,0.69978,0.38458,1.54586,1.2604,1.87935,0.000313729,0.000313729,0.000313729
43,234.559,1.1772,1.18654,1.60073,0.6383,0.71593,0.67742,0.40483,1.60664,1.43563,1.83941,0.000280723,0.000280723,0.000280723
44,240.011,1.10206,1.13335,1.51034,0.65801,0.80091,0.76966,0.46184,1.43933,1.20655,1.70571,0.000247716,0.000247716,0.000247716
45,245.622,1.17638,1.06331,1.51402,0.6723,0.78364,0.75137,0.47835,1.45902,1.24022,1.73223,0.00021471,0.00021471,0.00021471
46,251.257,1.09541,1.00182,1.50484,0.63109,0.75545,0.7265,0.43556,1.51764,1.28914,1.76381,0.000181703,0.000181703,0.000181703
47,256.697,1.10146,1.00678,1.53188,0.63878,0.78384,0.73564,0.43469,1.50031,1.22154,1.74796,0.000148696,0.000148696,0.000148696
48,262.146,1.07216,1.03048,1.46946,0.656,0.75545,0.75732,0.49386,1.39721,1.22961,1.6707,0.00011569,0.00011569,0.00011569
49,267.766,1.07037,0.97003,1.45374,0.72512,0.73051,0.75941,0.46482,1.40016,1.32152,1.65603,8.26832e-05,8.26832e-05,8.26832e-05
50,273.211,1.04875,0.96078,1.48114,0.71027,0.71222,0.76827,0.4624,1.40311,1.29746,1.65699,4.96766e-05,4.96766e-05,4.96766e-05
