epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,328.093,1.11804,1.38274,1.43394,0.69394,0.8122,0.77977,0.42794,1.53316,1.39874,1.85347,0.000560308,0.000560308,0.000560308
59,333.587,1.17239,1.36653,1.43094,0.74078,0.69818,0.72575,0.34932,1.62142,1.58197,1.94373,0.000540892,0.000540892,0.000540892
60,339.09,1.18708,1.34404,1.4454,0.74543,0.75,0.79237,0.36163,1.58696,1.44501,1.9297,0.000521477,0.000521477,0.000521477
61,344.603,1.13976,1.35191,1.42422,0.70724,0.75539,0.74849,0.39404,1.51826,1.29608,1.79193,0.000502061,0.000502061,0.000502061
62,350.096,1.17309,1.36177,1.4596,0.59203,0.55428,0.58063,0.27558,1.96364,1.6265,2.04863,0.000482646,0.000482646,0.000482646
63,355.594,1.1103,1.33456,1.42236,0.68267,0.69905,0.74529,0.45057,1.36786,1.17924,1.7062,0.00046323,0.00046323,0.00046323
64,361.091,1.11434,1.31441,1.43906,0.60279,0.49002,0.5092,0.32675,1.69221,1.60345,1.89296,0.000443814,0.000443814,0.000443814
65,366.589,1.10709,1.3133,1.4078,0.71858,0.31364,0.33949,0.16415,2.39668,2.54093,2.38062,0.000424399,0.000424399,0.000424399
66,372.038,1.06571,1.26926,1.38952,0.82241,0.63962,0.68097,0.36834,1.63691,1.68938,1.85064,0.000404983,0.000404983,0.000404983
67,377.525,1.09717,1.23546,1.41746,0.72541,0.58615,0.66586,0.42915,1.48127,1.3415,1.69065,0.000385567,0.000385567,0.000385567
68,383.014,1.09706,1.21885,1.37111,0.782,0.68338,0.71295,0.44583,1.4315,1.29921,1.7186,0.000366152,0.000366152,0.000366152
69,388.529,1.05315,1.19114,1.39427,0.76989,0.73,0.75345,0.47843,1.41047,1.2093,1.70751,0.000346736,0.000346736,0.000346736
70,394.205,1.06911,1.2462,1.41216,0.74022,0.77545,0.76863,0.46635,1.43632,1.2578,1.65349,0.00032732,0.00032732,0.00032732
71,399.697,1.12951,1.23623,1.4226,0.75825,0.78769,0.80691,0.43539,1.45815,1.36133,1.65799,0.000307905,0.000307905,0.000307905
72,405.206,1.096,1.24618,1.40776,0.74423,0.72299,0.79206,0.4508,1.51037,1.29923,1.77089,0.000288489,0.000288489,0.000288489
73,410.691,1.10699,1.28953,1.42702,0.77942,0.73204,0.79171,0.47648,1.54582,1.30729,1.81364,0.000269073,0.000269073,0.000269073
74,416.338,1.13708,1.17304,1.45154,0.71586,0.75273,0.75767,0.46024,1.5386,1.32882,1.80033,0.000249658,0.000249658,0.000249658
75,421.841,1.08322,1.20736,1.39986,0.68715,0.73,0.73341,0.48085,1.38764,1.27548,1.67947,0.000230242,0.000230242,0.000230242
76,427.653,1.01491,1.28933,1.42188,0.69223,0.79818,0.76662,0.48969,1.353,1.19577,1.66484,0.000210826,0.000210826,0.000210826
77,433.322,1.08855,1.15297,1.50285,0.73958,0.79818,0.77718,0.49414,1.34412,1.19412,1.65643,0.000191411,0.000191411,0.000191411
78,439.005,1.06817,1.082,1.49079,0.67378,0.79818,0.78389,0.50104,1.43087,1.24614,1.72773,0.000171995,0.000171995,0.000171995
79,444.659,1.08215,1.01864,1.49552,0.78278,0.82091,0.84816,0.51791,1.38348,1.13099,1.65753,0.00015258,0.00015258,0.00015258
80,450.312,1.01817,0.94493,1.45821,0.83661,0.73273,0.83336,0.55218,1.30785,1.05295,1.59779,0.000133164,0.000133164,0.000133164
81,455.98,1.01019,0.95437,1.46783,0.8145,0.80641,0.843,0.55315,1.2865,1.05567,1.58945,0.000113748,0.000113748,0.000113748
82,461.61,1.05639,0.94794,1.48561,0.77762,0.76578,0.82823,0.54655,1.27852,1.06972,1.59383,9.43326e-05,9.43326e-05,9.43326e-05
83,467.092,1.03539,0.96298,1.44011,0.79601,0.77545,0.81776,0.52242,1.29864,1.09211,1.62346,7.49169e-05,7.49169e-05,7.49169e-05
84,472.588,0.94094,0.89639,1.40048,0.82041,0.77545,0.84298,0.53668,1.30151,1.0603,1.60081,5.55013e-05,5.55013e-05,5.55013e-05
85,478.067,0.99922,0.93026,1.4147,0.83392,0.77545,0.86277,0.55873,1.2988,1.03269,1.58306,3.60856e-05,3.60856e-05,3.60856e-05
