epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
52,84.721,0.91973,0.86637,1.25165,0.95536,0.89962,0.94041,0.64554,1.04795,0.76214,1.31676,0.000464617,0.000464617,0.000464617
53,86.3413,0.86576,0.85585,1.21262,0.88666,0.89689,0.91318,0.6156,1.06028,0.74568,1.35548,0.000441041,0.000441041,0.000441041
54,87.9364,0.92588,0.89443,1.27432,0.83346,0.86935,0.91043,0.61242,1.06999,0.88929,1.344,0.000417464,0.000417464,0.000417464
55,89.5253,0.9231,0.84447,1.26446,0.96218,0.86979,0.93399,0.655,1.01137,0.72275,1.31626,0.000393888,0.000393888,0.000393888
56,91.2064,0.85739,0.79129,1.20559,0.9326,0.85372,0.93629,0.66337,1.02705,0.71321,1.31137,0.000370312,0.000370312,0.000370312
57,92.8054,0.88478,0.80866,1.25822,0.90266,0.90909,0.93316,0.64417,1.09336,0.69619,1.32861,0.000346736,0.000346736,0.000346736
58,94.4052,0.9232,0.85401,1.26662,0.93873,0.92338,0.95357,0.66488,1.02839,0.66358,1.29307,0.00032316,0.00032316,0.00032316
59,96.011,0.92696,0.82564,1.28252,0.8998,0.92594,0.94378,0.66726,1.00722,0.6837,1.28056,0.000299584,0.000299584,0.000299584
60,97.617,0.89402,0.85192,1.24602,0.92053,0.92045,0.94602,0.6824,0.97663,0.67206,1.26118,0.000276008,0.000276008,0.000276008
61,99.652,0.8617,0.97967,1.33616,0.92496,0.91561,0.94311,0.65461,1.0456,0.68944,1.27476,0.000252431,0.000252431,0.000252431
62,101.254,0.85051,0.85371,1.30522,0.91028,0.88598,0.92993,0.64603,1.04072,0.76894,1.27878,0.000228855,0.000228855,0.000228855
63,102.847,0.87821,0.78849,1.30384,0.88909,0.90424,0.91957,0.65725,0.98072,0.79925,1.24898,0.000205279,0.000205279,0.000205279
64,104.451,0.8274,0.75997,1.28767,0.89316,0.90909,0.92338,0.66694,1.02735,0.79248,1.28741,0.000181703,0.000181703,0.000181703
65,106.048,0.82681,0.70374,1.29893,0.92678,0.90557,0.93259,0.65638,0.9871,0.73763,1.2839,0.000158127,0.000158127,0.000158127
66,107.643,0.78829,0.68918,1.27187,0.91686,0.8866,0.92971,0.67447,0.98708,0.70962,1.28508,0.000134551,0.000134551,0.000134551
67,109.348,0.74629,0.64864,1.23841,0.92085,0.89705,0.93876,0.69434,0.9909,0.69145,1.29143,0.000110975,0.000110975,0.000110975
68,110.952,0.77861,0.66199,1.23068,0.90347,0.9123,0.93965,0.69124,0.99136,0.70986,1.28,8.73984e-05,8.73984e-05,8.73984e-05
69,112.586,0.76198,0.64651,1.27548,0.90362,0.90461,0.94091,0.68773,0.99171,0.68585,1.27457,6.38223e-05,6.38223e-05,6.38223e-05
70,114.207,0.71667,0.60906,1.22883,0.91621,0.90697,0.94285,0.70076,0.97223,0.66777,1.26237,4.02461e-05,4.02461e-05,4.02461e-05
