epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,268.309,1.29055,1.57978,1.57599,0.58414,0.60714,0.64352,0.30425,1.86431,2.2321,2.24593,0.00112475,0.00112475,0.00112475
25,279.952,1.29584,1.58975,1.61624,0.49732,0.52273,0.45078,0.17888,2.1033,2.57356,2.31394,0.00110117,0.00110117,0.00110117
26,290.706,1.24376,1.48978,1.52272,0.36816,0.59402,0.43225,0.24585,1.71458,2.31093,2.13467,0.0010776,0.0010776,0.0010776
27,302.385,1.23208,1.43123,1.54816,0.5633,0.64773,0.62309,0.27472,1.76561,2.17153,2.25164,0.00105402,0.00105402,0.00105402
28,313.657,1.23253,1.40324,1.56773,0.50338,0.6306,0.52181,0.26633,1.8186,1.87818,2.27777,0.00103044,0.00103044,0.00103044
29,325.085,1.28311,1.45166,1.58983,0.46886,0.68532,0.55358,0.24892,1.83007,1.83318,2.34779,0.00100687,0.00100687,0.00100687
30,335.861,1.22595,1.39271,1.52117,0.51224,0.45928,0.4638,0.28354,1.81683,2.83113,2.33075,0.000983292,0.000983292,0.000983292
31,347.456,1.24938,1.41317,1.54973,0.57182,0.5869,0.53686,0.31036,1.75102,2.34957,2.19344,0.000959716,0.000959716,0.000959716
32,358.217,1.19838,1.29254,1.52292,0.34913,0.46591,0.31442,0.18017,1.798,4.35488,2.1179,0.00093614,0.00093614,0.00093614
33,369.846,1.22126,1.35645,1.49948,0.60242,0.5671,0.59429,0.30308,1.58595,1.94749,1.82938,0.000912563,0.000912563,0.000912563
34,380.534,1.22052,1.3664,1.53114,0.54429,0.65909,0.6253,0.36728,1.51169,1.70565,1.81092,0.000888987,0.000888987,0.000888987
35,392.052,1.17694,1.34438,1.50757,0.66746,0.72727,0.69446,0.39616,1.5087,1.4969,1.7684,0.000865411,0.000865411,0.000865411
36,402.905,1.16721,1.32273,1.49032,0.44873,0.41478,0.42086,0.17788,2.03128,2.62812,2.19888,0.000841835,0.000841835,0.000841835
37,414.268,1.20625,1.29718,1.516,0.28918,0.36364,0.29409,0.12972,2.35499,2.54449,2.38498,0.000818259,0.000818259,0.000818259
38,424.956,1.16171,1.31488,1.47554,0.78807,0.65909,0.7398,0.42931,1.41619,1.28491,1.69587,0.000794683,0.000794683,0.000794683
39,436.483,1.16511,1.28905,1.46027,0.76116,0.55261,0.66055,0.36777,1.58951,1.52686,1.94179,0.000771107,0.000771107,0.000771107
40,447.16,1.15706,1.22089,1.46199,0.66561,0.73864,0.73562,0.42511,1.42613,1.40265,1.69854,0.00074753,0.00074753,0.00074753
41,458.512,1.1822,1.27076,1.494,0.67687,0.64358,0.66369,0.38454,1.45301,1.32264,1.7106,0.000723954,0.000723954,0.000723954
42,469.193,1.19534,1.26328,1.51231,0.7032,0.72727,0.74224,0.43761,1.3612,1.2867,1.5988,0.000700378,0.000700378,0.000700378
43,480.756,1.18154,1.20566,1.47298,0.76193,0.76807,0.78089,0.46034,1.39783,1.21317,1.64221,0.000676802,0.000676802,0.000676802
44,491.609,1.09536,1.17185,1.42655,0.66799,0.69218,0.71174,0.43646,1.4333,1.30568,1.70867,0.000653226,0.000653226,0.000653226
45,502.961,1.16427,1.20711,1.4684,0.76574,0.78409,0.79584,0.44436,1.42284,1.28077,1.667,0.00062965,0.00062965,0.00062965
46,513.641,1.14774,1.20763,1.46081,0.66524,0.72957,0.75609,0.44387,1.37859,1.28032,1.6437,0.000606074,0.000606074,0.000606074
47,524.995,1.07381,1.18088,1.38368,0.64375,0.66105,0.63499,0.34425,1.51572,1.45634,1.76502,0.000582497,0.000582497,0.000582497
48,535.666,1.07287,1.15243,1.41978,0.77912,0.70831,0.72832,0.43604,1.4392,1.3798,1.6859,0.000558921,0.000558921,0.000558921
49,547.031,1.07256,1.13046,1.40469,0.71508,0.67957,0.70506,0.43861,1.30717,1.29813,1.54031,0.000535345,0.000535345,0.000535345
50,557.7,1.09301,1.15587,1.41506,0.69216,0.78524,0.79813,0.48522,1.41444,1.06133,1.58152,0.000511769,0.000511769,0.000511769
51,569.238,1.08699,1.15753,1.38681,0.69918,0.77125,0.73114,0.44093,1.40824,1.44045,1.63536,0.000488193,0.000488193,0.000488193
52,579.911,1.08297,1.11528,1.41868,0.6906,0.74476,0.70937,0.42081,1.36094,1.39861,1.62057,0.000464617,0.000464617,0.000464617
53,591.257,1.03106,1.09054,1.37102,0.73259,0.77259,0.78987,0.47478,1.37226,1.25792,1.63065,0.000441041,0.000441041,0.000441041
54,601.927,1.09816,1.12937,1.38022,0.80951,0.71591,0.79219,0.48622,1.29851,1.12454,1.54122,0.000417464,0.000417464,0.000417464
55,613.453,1.05568,1.13771,1.39645,0.79416,0.78587,0.85589,0.51859,1.2841,1.16892,1.55046,0.000393888,0.000393888,0.000393888
56,624.295,1.01913,1.10454,1.35121,0.77544,0.79013,0.81517,0.51854,1.20809,1.15892,1.53966,0.000370312,0.000370312,0.000370312
57,635.639,1.04896,1.1171,1.40225,0.80066,0.80397,0.84793,0.55438,1.18124,0.97944,1.47717,0.000346736,0.000346736,0.000346736
58,646.472,1.04044,1.11044,1.40129,0.80808,0.73864,0.81148,0.54913,1.26911,1.00463,1.55352,0.00032316,0.00032316,0.00032316
59,657.797,1.05798,1.08684,1.40099,0.74906,0.76822,0.79982,0.49416,1.32353,1.19095,1.58401,0.000299584,0.000299584,0.000299584
60,668.465,1.04641,1.13057,1.38287,0.66689,0.81247,0.80535,0.54363,1.18658,1.07658,1.43431,0.000276008,0.000276008,0.000276008
61,680.342,1.02285,1.16319,1.45226,0.78273,0.73864,0.74112,0.48608,1.24958,1.28324,1.49666,0.000252431,0.000252431,0.000252431
62,690.934,1.00998,0.98425,1.48682,0.80856,0.81523,0.81284,0.54843,1.16184,1.09732,1.43715,0.000228855,0.000228855,0.000228855
63,702.201,1.02697,0.91095,1.43915,0.80324,0.85744,0.85685,0.55345,1.17953,0.96171,1.45414,0.000205279,0.000205279,0.000205279
64,712.945,0.93521,0.84781,1.41766,0.81227,0.77897,0.82993,0.5608,1.16341,1.02231,1.45002,0.000181703,0.000181703,0.000181703
65,724.399,1.00012,0.82459,1.46438,0.82789,0.78755,0.85065,0.57417,1.18033,0.96646,1.45607,0.000158127,0.000158127,0.000158127
66,735.126,1.02129,0.82144,1.44877,0.8664,0.7879,0.84848,0.56342,1.19038,1.00684,1.43555,0.000134551,0.000134551,0.000134551
67,746.417,0.96766,0.78739,1.41425,0.9037,0.80454,0.89649,0.5877,1.16266,0.95019,1.39741,0.000110975,0.000110975,0.000110975
68,757.146,0.963,0.7897,1.40452,0.86706,0.81818,0.86903,0.59113,1.15889,0.90471,1.39728,8.73984e-05,8.73984e-05,8.73984e-05
69,768.668,0.93679,0.75683,1.42246,0.80532,0.8604,0.88668,0.6112,1.11996,0.87891,1.36993,6.38223e-05,6.38223e-05,6.38223e-05
70,779.794,0.90665,0.76492,1.38139,0.80714,0.85262,0.87866,0.60938,1.10635,0.86905,1.3531,4.02461e-05,4.02461e-05,4.02461e-05
