epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,186.566,1.13525,1.21609,1.41545,0.73783,0.75,0.81678,0.51045,1.35845,0.9975,1.55414,0.000723954,0.000723954,0.000723954
42,191.186,1.1249,1.1346,1.39818,0.68079,0.75,0.7565,0.44695,1.47168,1.11494,1.70428,0.000700378,0.000700378,0.000700378
43,195.736,1.15925,1.14275,1.42326,0.80665,0.778,0.81183,0.47191,1.4825,1.1442,1.65916,0.000676802,0.000676802,0.000676802
44,200.307,1.08315,1.08674,1.36516,0.79443,0.74729,0.82809,0.45938,1.47388,1.04236,1.71338,0.000653226,0.000653226,0.000653226
45,204.867,1.15621,1.13118,1.42539,0.80018,0.69318,0.79991,0.44193,1.4708,1.09968,1.74334,0.00062965,0.00062965,0.00062965
46,209.505,1.163,1.16109,1.41335,0.69693,0.77595,0.78814,0.45311,1.48899,1.16727,1.77021,0.000606074,0.000606074,0.000606074
47,214.068,1.05256,1.06012,1.34479,0.84126,0.71495,0.77865,0.45105,1.53269,1.0731,1.76013,0.000582497,0.000582497,0.000582497
48,218.638,1.10268,1.08752,1.39759,0.82287,0.81818,0.8352,0.47238,1.54134,1.02685,1.75652,0.000558921,0.000558921,0.000558921
49,223.203,1.05721,1.07861,1.36017,0.74566,0.80512,0.77518,0.49502,1.22692,1.09912,1.50187,0.000535345,0.000535345,0.000535345
50,227.767,1.05669,1.08676,1.35138,0.75612,0.80729,0.8102,0.52399,1.31666,1.06074,1.57248,0.000511769,0.000511769,0.000511769
51,232.475,1.04272,1.10118,1.33714,0.7532,0.77273,0.79268,0.48728,1.32382,1.06134,1.57676,0.000488193,0.000488193,0.000488193
52,237.032,1.08206,1.05154,1.36196,0.68328,0.7617,0.73027,0.4292,1.36062,1.28905,1.63412,0.000464617,0.000464617,0.000464617
53,241.607,1.02372,1.02328,1.31909,0.82975,0.71883,0.80905,0.49477,1.33442,1.04781,1.56483,0.000441041,0.000441041,0.000441041
54,246.198,1.09257,1.08875,1.36713,0.80265,0.78409,0.82149,0.50505,1.32368,0.97331,1.53692,0.000417464,0.000417464,0.000417464
55,250.77,1.0645,1.05091,1.35124,0.79809,0.82955,0.85368,0.54264,1.28202,0.92371,1.51006,0.000393888,0.000393888,0.000393888
56,255.58,1.01118,0.98804,1.30049,0.79216,0.81071,0.82782,0.51147,1.32096,0.99073,1.54579,0.000370312,0.000370312,0.000370312
57,260.14,1.04429,0.99949,1.35373,0.76651,0.78502,0.80903,0.51,1.31816,1.02286,1.55247,0.000346736,0.000346736,0.000346736
58,264.712,1.04448,1.04655,1.36667,0.834,0.85227,0.841,0.55664,1.30775,0.83187,1.53168,0.00032316,0.00032316,0.00032316
59,269.338,1.02169,1.0205,1.35562,0.8899,0.82468,0.89746,0.57213,1.21815,0.90786,1.44107,0.000299584,0.000299584,0.000299584
60,273.967,1.02183,1.04318,1.33714,0.81887,0.78739,0.80732,0.50819,1.42661,1.10036,1.58397,0.000276008,0.000276008,0.000276008
61,278.98,1.10787,1.16968,1.48497,0.85279,0.67045,0.74706,0.44329,1.57143,1.28913,1.79782,0.000252431,0.000252431,0.000252431
62,283.544,1.10778,0.95563,1.48246,0.79509,0.79896,0.80725,0.50232,1.42314,1.01103,1.63921,0.000228855,0.000228855,0.000228855
63,288.098,1.07444,0.90963,1.43578,0.81096,0.8599,0.87248,0.59371,1.19084,0.85689,1.44108,0.000205279,0.000205279,0.000205279
64,292.753,1.05294,0.86882,1.46257,0.87485,0.86023,0.90887,0.6241,1.11052,0.86692,1.37152,0.000181703,0.000181703,0.000181703
65,297.513,1.00841,0.81023,1.43622,0.7798,0.8645,0.8636,0.57942,1.20534,0.92149,1.44204,0.000158127,0.000158127,0.000158127
66,302.142,0.98881,0.80974,1.39988,0.90621,0.81305,0.90031,0.59883,1.19248,0.86935,1.42998,0.000134551,0.000134551,0.000134551
67,306.716,0.9346,0.74816,1.36302,0.85973,0.85227,0.90409,0.62115,1.1798,0.82838,1.40251,0.000110975,0.000110975,0.000110975
68,311.268,0.90622,0.73551,1.34423,0.87754,0.85562,0.91166,0.62369,1.16589,0.82283,1.39234,8.73984e-05,8.73984e-05,8.73984e-05
69,315.822,0.95893,0.77637,1.41383,0.90501,0.84091,0.91534,0.62668,1.15022,0.78731,1.38036,6.38223e-05,6.38223e-05,6.38223e-05
70,320.437,0.88388,0.74696,1.3403,0.8931,0.85227,0.91074,0.62224,1.13475,0.77676,1.37328,4.02461e-05,4.02461e-05,4.02461e-05
