epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,89.7302,0.86979,1.27922,1.36239,0.38536,0.79487,0.44867,0.20496,1.38742,2.01971,2.12332,0.00136994,0.00136994,0.00136994
20,94.7092,0.78103,1.2466,1.32546,0.35915,0.79491,0.44905,0.228,1.27503,2.47897,2.07798,0.00135344,0.00135344,0.00135344
21,99.7126,0.79966,1.23864,1.34487,0.20833,0.75641,0.31742,0.1286,1.87616,3.17254,2.64912,0.00133693,0.00133693,0.00133693
22,104.48,0.84828,1.26034,1.37446,0.2581,0.76581,0.31016,0.14505,1.73918,2.50503,2.36975,0.00132043,0.00132043,0.00132043
23,109.266,0.72204,1.23515,1.29362,0.33956,0.68471,0.41049,0.21601,1.63284,2.28463,2.22812,0.00130393,0.00130393,0.00130393
24,114.025,0.77103,1.2463,1.33304,0.38805,0.83666,0.5206,0.26601,1.37311,1.9466,2.04029,0.00128742,0.00128742,0.00128742
25,119.021,0.70438,1.22431,1.29696,0.47131,0.94103,0.58972,0.39825,1.04384,1.24623,1.74625,0.00127092,0.00127092,0.00127092
26,123.943,0.75733,1.26099,1.34332,0.47568,0.95214,0.54085,0.36143,1.08285,1.16599,1.69164,0.00125442,0.00125442,0.00125442
27,128.713,0.70864,1.18552,1.32495,0.35108,0.69059,0.4174,0.25344,1.6452,2.39175,2.25552,0.00123791,0.00123791,0.00123791
28,133.497,0.69773,1.21049,1.28443,0.41978,0.89316,0.48678,0.285,1.31797,1.54807,2.04421,0.00122141,0.00122141,0.00122141
29,138.267,0.67695,1.18715,1.27419,0.38688,0.85641,0.41909,0.22878,1.40836,1.61357,2.22722,0.00120491,0.00120491,0.00120491
30,143.049,0.69896,1.20107,1.34096,0.41855,0.85127,0.48597,0.26771,1.53896,1.55479,2.17778,0.0011884,0.0011884,0.0011884
31,147.83,0.71767,1.18854,1.34992,0.32766,0.89929,0.48303,0.21451,1.40416,1.80367,1.86948,0.0011719,0.0011719,0.0011719
32,152.62,0.70106,1.18186,1.29968,0.44132,0.84859,0.54434,0.28171,1.33045,1.53759,1.9164,0.0011554,0.0011554,0.0011554
33,157.41,0.64223,1.18655,1.24178,0.41061,0.89145,0.529,0.31714,1.24559,1.63636,1.85119,0.00113889,0.00113889,0.00113889
34,162.208,0.65053,1.19243,1.28427,0.47374,0.95214,0.5079,0.3283,1.14585,1.33141,1.75665,0.00112239,0.00112239,0.00112239
35,166.993,0.64254,1.21142,1.24148,0.36193,0.77245,0.40217,0.24153,1.23599,1.66177,1.643,0.00110589,0.00110589,0.00110589
36,171.781,0.65133,1.18225,1.27713,0.34522,0.93932,0.55336,0.36397,1.07201,1.60392,1.45709,0.00108938,0.00108938,0.00108938
37,176.559,0.63636,1.12247,1.27736,0.40629,0.68207,0.46892,0.3128,1.09343,1.51588,1.47806,0.00107288,0.00107288,0.00107288
38,181.352,0.62658,1.12621,1.23824,0.34992,0.64017,0.41835,0.27409,1.24297,1.90433,1.56461,0.00105638,0.00105638,0.00105638
39,186.158,0.60738,1.17691,1.24642,0.48931,0.96496,0.58562,0.39241,0.99685,1.3716,1.46675,0.00103987,0.00103987,0.00103987
40,190.943,0.61011,1.14751,1.27292,0.48103,0.94103,0.61664,0.44765,0.95557,1.33879,1.36133,0.00102337,0.00102337,0.00102337
41,195.938,0.61195,1.13896,1.26753,0.4753,0.94103,0.56561,0.37962,1.07314,1.32357,1.48514,0.00100687,0.00100687,0.00100687
42,200.729,0.66433,1.10972,1.28304,0.4385,0.89101,0.55046,0.37164,1.04205,1.40001,1.4041,0.000990365,0.000990365,0.000990365
43,205.543,0.56425,1.14587,1.20875,0.39653,0.90769,0.50128,0.30083,1.29493,1.46509,1.63573,0.000973861,0.000973861,0.000973861
44,210.367,0.68175,1.13607,1.31494,0.43401,0.835,0.522,0.31435,1.20957,1.31242,1.59186,0.000957358,0.000957358,0.000957358
45,215.15,0.64755,1.13708,1.26212,0.46845,0.92821,0.55298,0.35767,1.1427,1.24351,1.61798,0.000940855,0.000940855,0.000940855
46,219.885,0.68179,1.1343,1.27621,0.35487,0.80427,0.43337,0.23678,1.28183,1.55817,1.80772,0.000924352,0.000924352,0.000924352
47,224.617,0.58287,1.07774,1.24408,0.35245,0.60427,0.38299,0.22163,1.34493,1.72994,1.81892,0.000907848,0.000907848,0.000907848
48,229.402,0.59895,1.16297,1.22088,0.33955,0.07692,0.08312,0.05447,2.59213,8.15656,2.79881,0.000891345,0.000891345,0.000891345
49,234.229,0.64265,1.16168,1.27069,0.00346,0.03846,0.0011,0.00061,4.44382,45.6265,5.22247,0.000874842,0.000874842,0.000874842
50,238.951,0.55681,1.11683,1.22135,0.19901,0.13574,0.1042,0.0728,2.91258,12.034,3.15682,0.000858338,0.000858338,0.000858338
51,243.687,0.58161,1.08171,1.24435,0.25411,0.21795,0.27473,0.14151,2.16041,2.15601,2.46517,0.000841835,0.000841835,0.000841835
52,248.492,0.58775,1.03601,1.20398,0.3476,0.35128,0.26846,0.10997,2.23139,2.19991,2.4869,0.000825332,0.000825332,0.000825332
53,253.215,0.63402,1.0413,1.26113,0.30996,0.29658,0.23428,0.09083,2.43368,2.36861,2.74781,0.000808828,0.000808828,0.000808828
54,257.932,0.6219,1.06874,1.24788,0.38743,0.40769,0.34893,0.16138,1.88452,2.07577,2.12901,0.000792325,0.000792325,0.000792325
55,262.664,0.59927,1.01162,1.23797,0.57087,0.75897,0.68264,0.45799,1.06347,1.26138,1.59421,0.000775822,0.000775822,0.000775822
56,267.607,0.6242,1.06883,1.27306,0.48411,0.75983,0.64545,0.47352,0.88184,1.26383,1.32333,0.000759318,0.000759318,0.000759318
57,272.653,0.60624,1.07487,1.22417,0.36474,0.70297,0.62269,0.40473,0.96689,1.51972,1.40589,0.000742815,0.000742815,0.000742815
58,277.459,0.59591,1.06908,1.2033,0.72227,0.76423,0.78034,0.50306,0.98226,1.15956,1.36481,0.000726312,0.000726312,0.000726312
59,282.44,0.60781,1.05378,1.24524,0.65548,0.79658,0.82625,0.50682,1.00731,1.12883,1.3298,0.000709809,0.000709809,0.000709809
60,287.46,0.59171,1.06033,1.22168,0.76966,0.84872,0.86813,0.57343,1.0037,1.00728,1.37715,0.000693305,0.000693305,0.000693305
61,292.39,0.58109,0.99104,1.23407,0.73878,0.84371,0.84643,0.59244,1.00689,0.94082,1.4934,0.000676802,0.000676802,0.000676802
62,297.324,0.52668,0.97792,1.17616,0.66692,0.80763,0.7507,0.47233,1.06381,1.13621,1.63836,0.000660299,0.000660299,0.000660299
63,302.034,0.53064,0.99201,1.1765,0.44642,0.26923,0.24123,0.11734,2.67128,2.56627,2.82566,0.000643795,0.000643795,0.000643795
64,306.811,0.52991,1.04986,1.21542,0.4738,0.48547,0.35887,0.1968,2.04367,2.42054,2.31893,0.000627292,0.000627292,0.000627292
65,311.523,0.5679,1.01786,1.2187,0.8302,0.88547,0.87272,0.60941,0.93084,0.98412,1.40046,0.000610789,0.000610789,0.000610789
66,316.439,0.54115,0.87193,1.18777,0.72998,0.85547,0.88744,0.62518,0.91581,0.97435,1.28858,0.000594286,0.000594286,0.000594286
67,321.353,0.53874,0.93949,1.18068,0.52205,0.9188,0.73718,0.47651,1.09907,1.06502,1.63133,0.000577782,0.000577782,0.000577782
68,326.093,0.47089,0.94012,1.13742,0.70473,0.77265,0.74863,0.50287,1.04547,0.99772,1.54314,0.000561279,0.000561279,0.000561279
69,330.875,0.59344,0.98182,1.23669,0.80195,0.81063,0.84976,0.5892,0.90077,0.86075,1.2652,0.000544776,0.000544776,0.000544776
70,335.649,0.50288,0.89438,1.16462,0.83457,0.78181,0.83122,0.55766,0.92037,0.88522,1.35155,0.000528272,0.000528272,0.000528272
71,340.435,0.54116,0.93694,1.161,0.74335,0.89156,0.89099,0.60737,0.92354,0.87199,1.34588,0.000511769,0.000511769,0.000511769
72,345.151,0.48908,0.85568,1.16812,0.72864,0.88547,0.89595,0.60513,1.04269,0.86182,1.54747,0.000495266,0.000495266,0.000495266
73,349.93,0.54916,0.91319,1.2134,0.69138,0.86161,0.8755,0.59187,1.01334,0.89937,1.5144,0.000478762,0.000478762,0.000478762
74,354.65,0.52088,0.86626,1.18535,0.61298,0.85368,0.82831,0.53326,0.98398,1.08712,1.47929,0.000462259,0.000462259,0.000462259
75,359.421,0.54465,0.89531,1.22374,0.62093,0.85214,0.80397,0.54901,1.00312,1.12533,1.51122,0.000445756,0.000445756,0.000445756
76,364.152,0.50903,0.91213,1.17547,0.69141,0.67949,0.65224,0.4268,1.206,1.33426,1.51529,0.000429253,0.000429253,0.000429253
77,369.002,0.54007,0.86196,1.19588,0.63375,0.54771,0.48441,0.31655,1.41874,1.72768,1.66221,0.000412749,0.000412749,0.000412749
78,373.884,0.5551,0.9191,1.19629,0.73016,0.78632,0.83736,0.60211,0.90547,1.04001,1.25831,0.000396246,0.000396246,0.000396246
79,378.717,0.46841,0.82767,1.13511,0.8415,0.9188,0.91051,0.66468,0.89534,0.84822,1.28859,0.000379743,0.000379743,0.000379743
80,383.744,0.47188,0.80321,1.16017,0.78604,0.92991,0.90616,0.6463,0.89461,0.78912,1.33436,0.000363239,0.000363239,0.000363239
81,388.532,0.48848,0.82368,1.16899,0.64008,0.80681,0.78155,0.54068,0.95112,1.2147,1.43195,0.000346736,0.000346736,0.000346736
82,393.337,0.53504,0.85608,1.2058,0.53668,0.68376,0.60246,0.34167,1.17834,1.93716,1.67761,0.000330233,0.000330233,0.000330233
83,398.145,0.51793,0.8766,1.17626,0.51685,0.73932,0.61207,0.36833,1.20121,1.93568,1.72511,0.000313729,0.000313729,0.000313729
84,402.945,0.56707,0.88611,1.19229,0.62604,0.86325,0.83555,0.58201,0.95268,1.25325,1.38677,0.000297226,0.000297226,0.000297226
85,407.747,0.53844,0.84771,1.20788,0.59802,0.88735,0.85162,0.59393,0.97337,1.24625,1.42105,0.000280723,0.000280723,0.000280723
86,412.549,0.47552,0.8379,1.14182,0.81353,0.85662,0.90511,0.64472,0.88777,0.84645,1.30199,0.00026422,0.00026422,0.00026422
87,417.365,0.54024,0.88699,1.22418,0.89161,0.79349,0.88837,0.63915,0.8912,0.78629,1.26211,0.000247716,0.000247716,0.000247716
88,422.194,0.46125,0.83115,1.14711,0.80862,0.79243,0.87907,0.63168,0.91181,0.80235,1.30091,0.000231213,0.000231213,0.000231213
89,427.066,0.45051,0.81061,1.17261,0.75504,0.81709,0.87139,0.6198,0.91791,0.81959,1.3176,0.00021471,0.00021471,0.00021471
90,431.929,0.54716,0.84262,1.20197,0.70738,0.87265,0.866,0.5931,0.95135,0.84964,1.36383,0.000198206,0.000198206,0.000198206
91,437.032,0.54472,1.00975,1.33179,0.70692,0.9088,0.86325,0.59456,0.91333,0.85802,1.3246,0.000181703,0.000181703,0.000181703
92,441.865,0.47584,0.92247,1.2867,0.87538,0.80513,0.91644,0.63908,0.86972,0.8229,1.2597,0.0001652,0.0001652,0.0001652
93,446.698,0.49678,0.87354,1.28031,0.84014,0.88933,0.93843,0.66121,0.86597,0.82484,1.24393,0.000148696,0.000148696,0.000148696
94,451.488,0.47005,0.70782,1.2737,0.79872,0.87707,0.92141,0.67274,0.85961,0.84403,1.21816,0.000132193,0.000132193,0.000132193
95,456.488,0.4214,0.67341,1.24371,0.76396,0.91368,0.92319,0.68232,0.86878,0.8183,1.21833,0.00011569,0.00011569,0.00011569
96,461.409,0.44176,0.62461,1.26144,0.80599,0.88477,0.93475,0.69429,0.84906,0.81484,1.20527,9.91865e-05,9.91865e-05,9.91865e-05
97,466.335,0.48538,0.61062,1.30542,0.77611,0.89525,0.9313,0.69084,0.83397,0.8502,1.18877,8.26832e-05,8.26832e-05,8.26832e-05
98,471.117,0.44941,0.54844,1.25777,0.7632,0.9117,0.93013,0.68808,0.83394,0.84947,1.18256,6.61799e-05,6.61799e-05,6.61799e-05
99,475.89,0.46266,0.5797,1.24456,0.80001,0.85739,0.92119,0.68248,0.82607,0.82788,1.17159,4.96766e-05,4.96766e-05,4.96766e-05
100,480.669,0.41203,0.56298,1.22398,0.84989,0.85697,0.92521,0.68964,0.81737,0.78135,1.16564,3.31733e-05,3.31733e-05,3.31733e-05
