epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,17.7468,0.54247,0.89193,1.14853,0.87049,0.86752,0.91865,0.67855,0.93044,0.94416,1.50656,0.000907848,0.000907848,0.000907848
25,18.4519,0.54837,0.87048,1.16488,0.80171,0.76633,0.85097,0.5891,1.19078,1.26242,1.5872,0.000874842,0.000874842,0.000874842
26,19.15,0.61493,1.01773,1.23367,0.81169,0.83888,0.90092,0.56452,1.31368,1.36819,1.7561,0.000841835,0.000841835,0.000841835
27,19.8436,0.55205,0.98411,1.19586,0.92577,0.79145,0.93331,0.61466,1.10812,1.19493,1.53794,0.000808828,0.000808828,0.000808828
28,20.5371,0.55989,0.94454,1.1761,0.83107,0.78989,0.87997,0.60628,0.95997,1.34507,1.37277,0.000775822,0.000775822,0.000775822
29,21.2287,0.47666,0.88947,1.13311,0.91138,0.90926,0.92212,0.69542,0.95496,0.83853,1.48971,0.000742815,0.000742815,0.000742815
30,21.9284,0.54145,0.82544,1.20014,0.87067,0.87479,0.89289,0.67482,0.98859,0.94589,1.54015,0.000709809,0.000709809,0.000709809
31,22.617,0.53041,0.84751,1.19489,0.87539,0.89316,0.91036,0.65538,1.02447,1.03606,1.50067,0.000676802,0.000676802,0.000676802
32,23.383,0.50139,0.84577,1.16331,0.81688,0.93761,0.93683,0.6882,0.96914,1.19474,1.40554,0.000643795,0.000643795,0.000643795
33,24.072,0.47962,0.77557,1.12263,0.75402,0.89005,0.91423,0.68115,1.0191,1.33397,1.43944,0.000610789,0.000610789,0.000610789
34,24.7617,0.47779,0.78237,1.13337,0.76617,0.76882,0.88893,0.66325,1.02613,1.53164,1.37053,0.000577782,0.000577782,0.000577782
35,25.4504,0.47536,0.7769,1.09882,0.82792,0.81966,0.9069,0.68129,0.97913,1.30813,1.28601,0.000544776,0.000544776,0.000544776
36,26.1471,0.49695,0.79194,1.13374,0.85054,0.85413,0.88629,0.69032,0.9292,1.27751,1.25646,0.000511769,0.000511769,0.000511769
37,26.8559,0.45456,0.76083,1.13217,0.79929,0.83846,0.86472,0.66298,0.99099,1.20927,1.32977,0.000478762,0.000478762,0.000478762
38,27.5487,0.46656,0.73454,1.11759,0.91545,0.88652,0.93149,0.737,0.89486,0.93523,1.2576,0.000445756,0.000445756,0.000445756
39,28.2481,0.44606,0.76977,1.11847,0.92996,0.91215,0.94213,0.71881,0.87733,0.88032,1.27148,0.000412749,0.000412749,0.000412749
40,28.9422,0.4804,0.74944,1.14818,0.90634,0.90553,0.94091,0.69997,0.9055,0.84007,1.39351,0.000379743,0.000379743,0.000379743
41,29.8993,0.48911,1.30453,1.25711,0.88627,0.88726,0.92308,0.68495,0.96994,0.85102,1.551,0.000346736,0.000346736,0.000346736
42,30.5973,0.37937,0.9783,1.17413,0.87742,0.88034,0.92509,0.68171,0.96221,0.85566,1.61442,0.000313729,0.000313729,0.000313729
43,31.2889,0.39323,0.96002,1.20419,0.94217,0.88855,0.92527,0.70899,0.83493,0.87963,1.29706,0.000280723,0.000280723,0.000280723
44,31.9806,0.41229,0.87381,1.1913,0.89458,0.92324,0.9231,0.71883,0.80423,0.87241,1.20231,0.000247716,0.000247716,0.000247716
45,32.6747,0.38157,0.84512,1.16607,0.894,0.89145,0.93662,0.71543,0.80748,0.88064,1.20546,0.00021471,0.00021471,0.00021471
46,33.3678,0.41074,0.85401,1.18508,0.88629,0.8888,0.93427,0.70822,0.80638,0.96186,1.19876,0.000181703,0.000181703,0.000181703
47,34.0635,0.3599,0.72857,1.13597,0.90058,0.8669,0.93019,0.71072,0.79172,1.01227,1.18385,0.000148696,0.000148696,0.000148696
48,34.8615,0.39376,0.70895,1.15149,0.89534,0.85983,0.93063,0.71612,0.78826,0.99872,1.17408,0.00011569,0.00011569,0.00011569
49,35.5486,0.35285,0.74384,1.14578,0.89985,0.85782,0.9316,0.71578,0.78011,0.94812,1.14871,8.26832e-05,8.26832e-05,8.26832e-05
50,36.225,0.34461,0.65209,1.12938,0.89871,0.82518,0.94217,0.72598,0.77555,0.9131,1.12714,4.96766e-05,4.96766e-05,4.96766e-05
