epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.14059,1.01892,2.89312,1.51126,0.00365,1,0.02484,0.00942,1.25254,2.92963,1.76501,0.00011669,0.00011669,0.00011669
2,1.97009,0.57785,2.69726,1.26832,0.00399,1,0.39796,0.2675,0.62813,2.82774,1.20876,0.000237673,0.000237673,0.000237673
3,2.77054,0.55252,2.51586,1.22512,0.00417,1,0.42639,0.17367,0.88818,2.86468,1.33386,0.000345452,0.000345452,0.000345452
4,3.57023,0.57235,2.36852,1.23961,0.00378,1,0.64368,0.44209,0.64703,2.75288,1.24735,0.00044003,0.00044003,0.00044003
5,4.36734,0.59629,2.0942,1.23416,0.00351,0.98889,0.65367,0.31369,1.49263,2.75522,2.6501,0.000521404,0.000521404,0.000521404
6,5.17671,0.63236,1.80422,1.24537,0.00333,0.97778,0.71777,0.35835,1.30148,2.51122,2.44493,0.000589576,0.000589576,0.000589576
7,5.97386,0.59451,1.52235,1.24854,0.62254,0.31563,0.63023,0.32087,1.17488,2.31158,2.4049,0.000644546,0.000644546,0.000644546
8,6.76674,0.61007,1.41323,1.26423,0.78983,0.32222,0.47986,0.2151,1.63859,2.22079,2.34975,0.000686312,0.000686312,0.000686312
9,7.55946,0.61584,1.27491,1.24317,0.44413,0.35323,0.32082,0.16599,2.04065,2.35299,2.40086,0.000714876,0.000714876,0.000714876
10,8.43207,0.6111,1.19016,1.22034,0.34742,0.41111,0.38288,0.1885,1.97529,2.2518,2.31397,0.000730238,0.000730238,0.000730238
11,9.54122,0.72209,1.82456,1.47046,0.81617,0.73419,0.80741,0.57422,1.0119,1.48158,1.52795,0.000732396,0.000732396,0.000732396
12,10.3347,0.61004,1.48229,1.37594,0.74573,0.73808,0.76495,0.52434,1.04619,1.57599,1.61951,0.000721353,0.000721353,0.000721353
13,11.1164,0.61192,1.46497,1.34444,0.84187,0.89427,0.89383,0.65631,0.7968,1.32639,1.40145,0.000676802,0.000676802,0.000676802
14,11.9,0.50583,1.41733,1.3205,0.85214,0.86976,0.8916,0.66321,0.79519,1.1849,1.45974,0.000594286,0.000594286,0.000594286
15,12.6893,0.51957,1.27921,1.34128,0.85135,0.82137,0.85016,0.63952,0.87534,1.27532,1.31803,0.000511769,0.000511769,0.000511769
16,13.4681,0.55517,1.29125,1.30733,0.86134,0.82851,0.88255,0.66006,0.81692,1.26195,1.34037,0.000429253,0.000429253,0.000429253
17,14.2438,0.49923,1.24587,1.29196,0.84164,0.86421,0.92019,0.64625,0.9078,1.14677,1.5593,0.000346736,0.000346736,0.000346736
18,15.0151,0.45236,1.11535,1.23466,0.87085,0.89473,0.9164,0.69412,0.83898,1.10908,1.42364,0.00026422,0.00026422,0.00026422
19,15.9119,0.45544,1.10728,1.21772,0.89795,0.89809,0.93432,0.73442,0.80449,1.07389,1.26147,0.000181703,0.000181703,0.000181703
20,16.7121,0.44115,1.07006,1.21085,0.88924,0.90173,0.93793,0.73663,0.80249,1.04653,1.22841,9.91865e-05,9.91865e-05,9.91865e-05
