epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,295.547,0.66032,1.12155,1.298,0.49897,0.87992,0.70828,0.53924,0.96762,1.00389,1.3726,0.00116365,0.00116365,0.00116365
63,300.535,0.62393,1.07494,1.23543,0.48493,0.87283,0.76113,0.58334,0.90939,1.13923,1.31986,0.0011554,0.0011554,0.0011554
64,305.538,0.66235,1.10388,1.23704,0.46885,0.72038,0.64627,0.47151,0.82058,1.44788,1.1915,0.00114715,0.00114715,0.00114715
65,310.338,0.61255,1.0864,1.22582,0.41575,0.83636,0.77054,0.55331,0.82699,1.66019,1.21074,0.00113889,0.00113889,0.00113889
66,315.119,0.64773,1.07392,1.27515,0.59202,0.71143,0.73009,0.52147,0.81408,1.23327,1.15965,0.00113064,0.00113064,0.00113064
67,319.893,0.62389,1.04512,1.23082,0.48947,0.87197,0.66203,0.48943,1.29071,1.33528,1.62301,0.00112239,0.00112239,0.00112239
68,324.68,0.67524,1.04179,1.29754,0.48171,0.62142,0.58941,0.42259,1.49028,1.46012,1.90678,0.00111414,0.00111414,0.00111414
69,329.46,0.58811,1.07157,1.23058,0.51633,0.75393,0.69508,0.45546,1.64835,1.30767,2.01808,0.00110589,0.00110589,0.00110589
70,334.226,0.67341,1.08052,1.26877,0.7006,0.55014,0.63152,0.42207,1.18427,1.66696,1.52067,0.00109764,0.00109764,0.00109764
71,339.01,0.67236,1.07649,1.27899,0.54275,0.61136,0.6431,0.45872,1.13416,1.2473,1.6023,0.00108938,0.00108938,0.00108938
72,343.835,0.6453,1.01534,1.22712,0.59596,0.89611,0.71616,0.54859,0.86446,1.25871,1.16505,0.00108113,0.00108113,0.00108113
73,348.604,0.68987,1.06131,1.28787,0.59353,0.84422,0.82766,0.5831,0.95228,1.46054,1.19661,0.00107288,0.00107288,0.00107288
74,353.585,0.59911,1.07048,1.251,0.71205,0.71165,0.7927,0.50764,1.32817,1.09846,1.52492,0.00106463,0.00106463,0.00106463
75,358.363,0.62375,1.02692,1.2158,0.71547,0.72036,0.82676,0.53279,1.27767,1.12455,1.56523,0.00105638,0.00105638,0.00105638
76,363.182,0.65409,1.07157,1.27185,0.67253,0.85682,0.79001,0.57123,0.87258,1.04102,1.28988,0.00104813,0.00104813,0.00104813
77,367.956,0.63944,0.99359,1.24639,0.64726,0.74027,0.77523,0.59122,0.86075,1.16911,1.18497,0.00103987,0.00103987,0.00103987
78,372.956,0.62387,1.08524,1.21625,0.57525,0.85227,0.71119,0.54399,0.92356,1.03624,1.3237,0.00103162,0.00103162,0.00103162
79,377.739,0.65516,1.07368,1.27156,0.51165,0.81364,0.68638,0.50297,1.04733,1.31018,1.54395,0.00102337,0.00102337,0.00102337
80,382.548,0.66567,1.02236,1.24693,0.48344,0.88339,0.65606,0.49634,0.97919,1.19605,1.51662,0.00101512,0.00101512,0.00101512
81,387.34,0.58175,0.96291,1.21215,0.51056,0.82303,0.74589,0.53472,0.95886,1.41556,1.4519,0.00100687,0.00100687,0.00100687
82,392.115,0.6189,0.97663,1.25341,0.701,0.8531,0.91463,0.6617,0.99466,1.07056,1.2903,0.000998616,0.000998616,0.000998616
83,397.124,0.64737,0.96528,1.24593,0.66433,0.90115,0.90589,0.64102,1.00477,0.98295,1.37146,0.000990365,0.000990365,0.000990365
84,401.917,0.65469,1.0048,1.2361,0.82059,0.83925,0.88632,0.62911,0.96865,0.98249,1.2718,0.000982113,0.000982113,0.000982113
85,406.699,0.63259,0.95533,1.24692,0.80177,0.89775,0.90928,0.64444,0.9564,0.9668,1.25926,0.000973861,0.000973861,0.000973861
86,411.49,0.63366,0.92876,1.23081,0.79003,0.84762,0.90657,0.68117,0.72638,0.97922,1.05907,0.00096561,0.00096561,0.00096561
87,416.47,0.62287,0.9172,1.23955,0.66796,0.81591,0.90536,0.69627,0.72423,1.01705,1.0648,0.000957358,0.000957358,0.000957358
88,421.467,0.57939,0.92087,1.21432,0.78847,0.75306,0.88664,0.67568,0.81569,0.86712,1.11856,0.000949106,0.000949106,0.000949106
89,426.273,0.62603,1.00973,1.24005,0.74606,0.82533,0.89658,0.69208,0.78325,0.96783,1.04949,0.000940855,0.000940855,0.000940855
