epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,20.6656,0.60608,0.93975,1.23974,0.91128,0.88735,0.93312,0.66622,1.0266,1.09427,1.64374,0.000979362,0.000979362,0.000979362
27,21.424,0.52785,0.89744,1.19304,0.73414,0.69556,0.77995,0.55421,0.92421,1.93767,1.40739,0.000951857,0.000951857,0.000951857
28,22.1708,0.56189,0.88647,1.16652,0.58705,0.70927,0.77352,0.53851,0.92348,1.92117,1.51982,0.000924352,0.000924352,0.000924352
29,23.0041,0.50161,0.84376,1.14595,0.81706,0.79638,0.9036,0.6308,0.90966,1.34882,1.48902,0.000896846,0.000896846,0.000896846
30,23.7483,0.5011,0.825,1.16968,0.73364,0.76291,0.83631,0.56384,1.00737,1.4968,1.42531,0.00086934,0.00086934,0.00086934
31,24.4942,0.56724,0.84032,1.22455,0.73526,0.73261,0.80077,0.41959,1.21144,1.77143,1.55498,0.000841835,0.000841835,0.000841835
32,25.2423,0.56524,0.80279,1.19609,0.78402,0.77374,0.81293,0.47866,1.09583,1.53922,1.47808,0.000814329,0.000814329,0.000814329
33,25.9858,0.53957,0.78697,1.15601,0.87702,0.83603,0.90644,0.61499,1.03074,1.15247,1.4718,0.000786824,0.000786824,0.000786824
34,26.7378,0.50348,0.76906,1.15116,0.86148,0.85462,0.92348,0.64028,0.97327,1.03838,1.47636,0.000759318,0.000759318,0.000759318
35,27.4856,0.48758,0.79876,1.11305,0.91333,0.91487,0.93627,0.68086,0.8699,0.92396,1.37123,0.000731813,0.000731813,0.000731813
36,28.2406,0.5305,0.77542,1.15742,0.80283,0.77548,0.87833,0.67549,0.84326,1.14039,1.26298,0.000704307,0.000704307,0.000704307
37,28.9867,0.49317,0.78797,1.15846,0.78805,0.78497,0.85976,0.6594,0.83664,1.12452,1.21218,0.000676802,0.000676802,0.000676802
38,29.7335,0.46631,0.73522,1.10454,0.90425,0.8478,0.92372,0.70429,0.85296,0.89875,1.22673,0.000649297,0.000649297,0.000649297
39,30.5664,0.47352,0.81135,1.13278,0.8905,0.84953,0.93341,0.71504,0.85702,0.95651,1.26852,0.000621791,0.000621791,0.000621791
40,31.3245,0.48389,0.79348,1.15026,0.83364,0.79431,0.91485,0.71058,0.81366,1.13729,1.27903,0.000594286,0.000594286,0.000594286
41,32.0699,0.47102,0.77086,1.1517,0.84775,0.91454,0.9554,0.71609,0.81592,0.88525,1.25367,0.00056678,0.00056678,0.00056678
42,32.8245,0.49652,0.73063,1.1348,0.84101,0.85812,0.92125,0.672,0.89866,0.96823,1.22625,0.000539275,0.000539275,0.000539275
43,33.5699,0.46158,0.74524,1.1191,0.87742,0.81825,0.93381,0.65643,1.04154,1.02945,1.36639,0.000511769,0.000511769,0.000511769
44,34.3223,0.4876,0.72669,1.13538,0.86605,0.9608,0.97229,0.72683,0.88343,0.85537,1.23418,0.000484263,0.000484263,0.000484263
45,35.0825,0.46859,0.77249,1.1119,0.83586,0.92374,0.95814,0.6819,0.91487,0.90658,1.35788,0.000456758,0.000456758,0.000456758
46,35.83,0.50238,0.74014,1.13005,0.86819,0.90081,0.94665,0.68086,0.99042,0.87385,1.48043,0.000429253,0.000429253,0.000429253
47,36.6569,0.43946,0.656,1.11849,0.93914,0.9277,0.95246,0.7284,0.8855,0.78335,1.29809,0.000401747,0.000401747,0.000401747
48,37.4061,0.43926,0.70885,1.10376,0.95125,0.95066,0.97405,0.75156,0.82723,0.73617,1.16654,0.000374242,0.000374242,0.000374242
49,38.165,0.42962,0.68965,1.13514,0.9614,0.94818,0.96977,0.74098,0.84184,0.75614,1.16198,0.000346736,0.000346736,0.000346736
50,38.915,0.39586,0.66381,1.08775,0.95857,0.93516,0.96988,0.74443,0.81397,0.74023,1.13665,0.000319231,0.000319231,0.000319231
51,39.9306,0.45503,1.04425,1.22091,0.91781,0.94277,0.96262,0.75472,0.76631,0.73964,1.1339,0.000291725,0.000291725,0.000291725
52,40.6942,0.37598,0.81663,1.19586,0.85517,0.92991,0.95563,0.74479,0.78698,0.82743,1.17905,0.00026422,0.00026422,0.00026422
53,41.4417,0.35155,0.74686,1.18007,0.8496,0.89487,0.94893,0.73069,0.85116,0.91546,1.27817,0.000236714,0.000236714,0.000236714
54,42.1911,0.3453,0.68966,1.13894,0.85693,0.88376,0.94717,0.72944,0.83778,0.87968,1.25176,0.000209209,0.000209209,0.000209209
55,42.9428,0.35704,0.69858,1.14839,0.88262,0.88332,0.94879,0.73367,0.79643,0.83631,1.18128,0.000181703,0.000181703,0.000181703
56,43.787,0.33686,0.7124,1.13587,0.89757,0.91709,0.95288,0.74485,0.76979,0.80747,1.13179,0.000154198,0.000154198,0.000154198
57,44.538,0.3262,0.61256,1.14903,0.90418,0.91709,0.94725,0.74125,0.77636,0.79282,1.13816,0.000126692,0.000126692,0.000126692
58,45.2859,0.33492,0.6483,1.14535,0.90635,0.92697,0.95466,0.7504,0.763,0.75632,1.11957,9.91865e-05,9.91865e-05,9.91865e-05
59,46.0334,0.34633,0.64006,1.11163,0.89583,0.93943,0.95674,0.7471,0.76033,0.75131,1.10826,7.1681e-05,7.1681e-05,7.1681e-05
60,46.7802,0.32508,0.57617,1.11158,0.93475,0.90427,0.96034,0.75415,0.75855,0.74515,1.10298,4.41755e-05,4.41755e-05,4.41755e-05
